tau,tau_prime,method,trial,attempt,cos_sim
0.0,0.0,multiframe_map,1,12,0.5362874827010908
0.0,0.0,multiframe_map,1,13,0.4284540077310196
0.0,0.0,multiframe_map,1,14,0.4284540077310196
0.0,0.0,multiframe_map,1,15,0.4976255593204674
0.0,0.0,multiframe_map,1,16,0.9673194046043186
0.0,0.0,multiframe_map,1,17,0.9673194046043186
0.0,0.0,multiframe_map,1,18,0.9673194046043186
0.0,0.0,multiframe_map,1,19,0.8118094590432797
0.0,0.0,multiframe_map,1,20,0.42066788861764715
0.0,0.0,multiframe_map,1,21,0.9107190733014745
0.0,0.0,multiframe_map,1,22,0.5709198328597407
0.0,0.0,multiframe_map,1,23,0.5709198328597407
0.0,0.0,multiframe_map,1,24,0.5709198328597407
0.0,0.0,multiframe_map,1,25,0.7226513301021431
0.0,0.0,multiframe_map,1,26,0.8656938460056594
0.0,0.0,multiframe_map,1,27,0.8656938460056594
0.0,0.0,multiframe_map,1,28,0.45967243775303207
0.0,0.0,multiframe_map,1,29,0.6079959545632839
0.0,0.0,multiframe_map,1,30,0.9111706984172796
0.0,0.0,multiframe_map,1,31,0.15341315993188903
0.0,0.0,multiframe_map,1,32,0.36478287621294225
0.0,0.0,multiframe_map,1,33,0.36478287621294225
0.0,0.0,multiframe_map,1,34,0.36478287621294225
0.0,0.0,multiframe_map,1,35,0.36478287621294225
0.0,0.0,multiframe_map,1,36,0.40373342423464614
0.0,0.0,multiframe_map,1,37,0.4523566177181538
0.0,0.0,multiframe_map,1,38,0.5022633949200869
0.0,0.0,multiframe_map,1,39,0.4400523807288906
0.0,0.0,multiframe_map,1,40,0.3977407577090866
0.0,0.0,multiframe_map,1,41,0.3977407577090866
0.0,0.0,multiframe_map,1,42,0.3977407577090866
0.0,0.0,multiframe_map,1,43,0.3977407577090866
0.0,0.0,multiframe_map,1,44,0.31952586278959805
0.0,0.0,multiframe_map,1,45,0.518186388113546
0.0,0.0,multiframe_map,1,46,0.16899397967565583
0.0,0.0,multiframe_map,1,47,0.16899397967565583
0.0,0.0,multiframe_map,1,48,0.7553119669004273
0.0,0.0,multiframe_map,1,49,0.3121632045967834
0.0,0.0,multiframe_map,1,50,0.47962213128361003
0.0,0.0,multiframe_map,2,1,0.49343778880536965
0.0,0.0,multiframe_map,2,2,0.64027493512332
0.0,0.0,multiframe_map,2,3,0.02930242252990076
0.0,0.0,multiframe_map,2,4,0.41860836594309025
0.0,0.0,multiframe_map,2,5,0.33302888580011875
0.0,0.0,multiframe_map,2,6,0.3330456690270465
0.0,0.0,multiframe_map,2,7,0.2254153923005593
0.0,0.0,multiframe_map,2,8,0.17279328187046236
0.0,0.0,multiframe_map,2,9,0.24523078166759688
0.0,0.0,multiframe_map,2,10,0.8451378332286472
0.0,0.0,multiframe_map,2,11,0.8451378332286472
0.0,0.0,multiframe_map,2,12,0.8451378332286472
0.0,0.0,multiframe_map,2,13,0.8451378332286472
0.0,0.0,multiframe_map,2,14,0.8451378332286472
0.0,0.0,multiframe_map,2,15,0.8451378332286472
0.0,0.0,multiframe_map,2,16,0.8323408928908597
0.0,0.0,multiframe_map,2,17,0.8323408928908597
0.0,0.0,multiframe_map,2,18,0.8323408928908597
0.0,0.0,multiframe_map,2,19,0.8323408928908597
0.0,0.0,multiframe_map,2,20,0.9246000290223665
0.0,0.0,multiframe_map,2,21,0.5354660660402957
0.0,0.0,multiframe_map,2,22,0.5062002825080814
0.0,0.0,multiframe_map,2,23,0.6712656818195412
0.0,0.0,multiframe_map,2,24,0.6712656818195412
0.0,0.0,multiframe_map,2,25,0.6712656818195412
0.0,0.0,multiframe_map,2,26,0.6835673973555128
0.0,0.0,multiframe_map,2,27,0.05230426713429724
0.0,0.0,multiframe_map,2,28,0.8442892122693332
0.0,0.0,multiframe_map,2,29,0.948864962554778
0.0,0.0,multiframe_map,2,30,0.948864962554778
0.0,0.0,multiframe_map,2,31,0.3638476787559641
0.0,0.0,multiframe_map,2,32,0.6254760994575
0.0,0.0,multiframe_map,2,33,0.5707810370953927
0.0,0.0,multiframe_map,2,34,0.39202807554407265
0.0,0.0,multiframe_map,2,35,0.08081537725421352
0.0,0.0,multiframe_map,2,36,0.7339950070514017
0.0,0.0,multiframe_map,2,37,0.44730609123492804
0.0,0.0,multiframe_map,2,38,0.6802039870113485
0.0,0.0,multiframe_map,2,39,0.577563829490089
0.0,0.0,multiframe_map,2,40,0.3813021222021426
0.0,0.0,multiframe_map,2,41,0.8154956689728403
0.0,0.0,multiframe_map,2,42,0.37414814983324857
0.0,0.0,multiframe_map,2,43,0.3120117724165138
0.0,0.0,multiframe_map,2,44,0.376478114604358
0.0,0.0,multiframe_map,2,45,0.09175583082847956
0.0,0.0,multiframe_map,2,46,0.09175583082847956
0.0,0.0,multiframe_map,2,47,0.8548425920128665
0.0,0.0,multiframe_map,2,48,0.849251433990378
0.0,0.0,multiframe_map,2,49,0.8822891418088046
0.0,0.0,multiframe_map,2,50,0.6641156865403455
0.0,0.0,multiframe_map,3,1,0.3914251556207385
0.0,0.0,multiframe_map,3,2,0.27251605297383297
0.0,0.0,multiframe_map,3,3,0.8051285676059051
0.0,0.0,multiframe_map,3,4,0.805128567605905
0.0,0.0,multiframe_map,3,5,0.1479512005463255
0.0,0.0,multiframe_map,3,6,0.1043092298545056
0.0,0.0,multiframe_map,3,7,0.4796109524119747
0.0,0.0,multiframe_map,3,8,0.4796109524119747
0.0,0.0,multiframe_map,3,9,0.9748405776534735
0.0,0.0,multiframe_map,3,10,0.18663647090367694
0.0,0.0,multiframe_map,3,11,0.20487987308777272
0.0,0.0,multiframe_map,3,12,0.20487987308777272
0.0,0.0,multiframe_map,3,13,0.4851619114764408
0.0,0.0,multiframe_map,3,14,0.6455363067613322
0.0,0.0,multiframe_map,3,15,0.4705290062852825
0.0,0.0,multiframe_map,3,16,0.7468467526725203
0.0,0.0,multiframe_map,3,17,0.7468467526725203
0.0,0.0,multiframe_map,3,18,0.5605082639672765
0.0,0.0,multiframe_map,3,19,0.653380464515569
0.0,0.0,multiframe_map,3,20,0.9970025848351383
0.0,0.0,multiframe_map,3,21,0.9970025848351383
0.0,0.0,multiframe_map,3,22,0.9610011357372072
0.0,0.0,multiframe_map,3,23,0.9610011357372072
0.0,0.0,multiframe_map,3,24,0.8530652937297848
0.0,0.0,multiframe_map,3,25,0.6955156861274002
0.0,0.0,multiframe_map,3,26,0.06970284361141336
0.0,0.0,multiframe_map,3,27,0.09478154715356736
0.0,0.0,multiframe_map,3,28,0.7661382851872941
0.0,0.0,multiframe_map,3,29,0.3202645524639315
0.0,0.0,multiframe_map,3,30,0.1419378999603626
0.0,0.0,multiframe_map,3,31,0.14127781021772481
0.0,0.0,multiframe_map,3,32,0.14127781021772481
0.0,0.0,multiframe_map,3,33,0.3343696824127071
0.0,0.0,multiframe_map,3,34,0.27623407785137416
0.0,0.0,multiframe_map,3,35,0.3269554772567009
0.0,0.0,multiframe_map,3,36,0.9129538990952132
0.0,0.0,multiframe_map,3,37,0.9129538990952132
0.0,0.0,multiframe_map,3,38,0.9129538990952132
0.0,0.0,multiframe_map,3,39,0.9129538990952132
0.0,0.0,multiframe_map,3,40,0.9129538990952132
0.0,0.0,multiframe_map,3,41,0.47228335395784793
0.0,0.0,multiframe_map,3,42,0.47228335395784793
0.0,0.0,multiframe_map,3,43,0.47228335395784793
0.0,0.0,multiframe_map,3,44,0.05665637951069543
0.0,0.0,multiframe_map,3,45,0.6734341167525366
0.0,0.0,multiframe_map,3,46,0.7127120564884486
0.0,0.0,multiframe_map,3,47,0.7127120564884487
0.0,0.0,multiframe_map,3,48,0.446377838377284
0.0,0.0,multiframe_map,3,49,0.446377838377284
0.0,0.0,multiframe_map,3,50,0.446377838377284
0.0,0.0,multiframe_map,4,1,0.4076093845147834
0.0,0.0,multiframe_map,4,2,0.40686207688325193
0.0,0.0,multiframe_map,4,3,0.40686207688325193
0.0,0.0,multiframe_map,4,4,0.3434065572272399
0.0,0.0,multiframe_map,4,5,0.5083301713142324
0.0,0.0,multiframe_map,4,6,0.4170641019380247
0.0,0.0,multiframe_map,4,7,0.8437019281332558
0.0,0.0,multiframe_map,4,8,0.9348003202970975
0.0,0.0,multiframe_map,4,9,0.9348003202970975
0.0,0.0,multiframe_map,4,10,0.7978568111362984
0.0,0.0,multiframe_map,4,11,0.6226200812470737
0.0,0.0,multiframe_map,4,12,0.8476156768985037
0.0,0.0,multiframe_map,4,13,0.8478831342013492
0.0,0.0,multiframe_map,4,14,0.8478831342013494
0.0,0.0,multiframe_map,4,15,0.8478831342013492
0.0,0.0,multiframe_map,4,16,0.8478332339486405
0.0,0.0,multiframe_map,4,17,0.9196642173362747
0.0,0.0,multiframe_map,4,18,0.7660773033584587
0.0,0.0,multiframe_map,4,19,0.32838238078727333
0.0,0.0,multiframe_map,4,20,0.4520874911539754
0.0,0.0,multiframe_map,4,21,0.90653388977843
0.0,0.0,multiframe_map,4,22,0.23840401587428395
0.0,0.0,multiframe_map,4,23,0.23840401587428395
0.0,0.0,multiframe_map,4,24,0.5094282295019393
0.0,0.0,multiframe_map,4,25,0.5959176888635612
0.0,0.0,multiframe_map,4,26,0.38569169270063564
0.0,0.0,multiframe_map,4,27,0.9934601217177288
0.0,0.0,multiframe_map,4,28,0.9934601217177288
0.0,0.0,multiframe_map,4,29,0.9934601217177288
0.0,0.0,multiframe_map,4,30,0.7633238577132366
0.0,0.0,multiframe_map,4,31,0.7633238577132366
0.0,0.0,multiframe_map,4,32,0.935334456113001
0.0,0.0,multiframe_map,4,33,0.9027839009072942
0.0,0.0,multiframe_map,4,34,0.9027839009072942
0.0,0.0,multiframe_map,4,35,0.9027839009072942
0.0,0.0,multiframe_map,4,36,0.9027839009072942
0.0,0.0,multiframe_map,4,37,0.9027839009072942
0.0,0.0,multiframe_map,4,38,0.9027839009072942
0.0,0.0,multiframe_map,4,39,0.9027839009072942
0.0,0.0,multiframe_map,4,40,0.30335518687640545
0.0,0.0,multiframe_map,4,41,0.9421291106779456
0.0,0.0,multiframe_map,4,42,0.9603427880062753
0.0,0.0,multiframe_map,4,43,0.9603427880062753
0.0,0.0,multiframe_map,4,44,0.6918615949677982
0.0,0.0,multiframe_map,4,45,0.9329562623655463
0.0,0.0,multiframe_map,4,46,0.5343462657855759
0.0,0.0,multiframe_map,4,47,0.5343462657855759
0.0,0.0,multiframe_map,4,48,0.4107227233731621
0.0,0.0,multiframe_map,4,49,0.4107227233731621
0.0,0.0,multiframe_map,4,50,0.9670726799403537
0.0,0.0,multiframe_map,5,1,0.14433141289466844
0.0,0.0,multiframe_map,5,2,0.14433141289466844
0.0,0.0,multiframe_map,5,3,0.15920908866144184
0.0,0.0,multiframe_map,5,4,0.25954229242697413
0.0,0.0,multiframe_map,5,5,0.7199161181043938
0.0,0.0,multiframe_map,5,6,0.7199161181043938
0.0,0.0,multiframe_map,5,7,0.126322665228469
0.0,0.0,multiframe_map,5,8,0.4976533369103214
0.0,0.0,multiframe_map,5,9,0.9177269909012734
0.0,0.0,multiframe_map,5,10,0.9177269909012734
0.0,0.0,multiframe_map,5,11,0.7478138838624497
0.0,0.0,multiframe_map,5,12,0.7478138838624497
0.0,0.0,multiframe_map,5,13,0.3765991511290827
0.0,0.0,multiframe_map,5,14,0.22677363995701158
0.0,0.0,multiframe_map,5,15,0.23521584377748198
0.0,0.0,multiframe_map,5,16,0.4015505085160611
0.0,0.0,multiframe_map,5,17,0.11839408765759167
0.0,0.0,multiframe_map,5,18,0.600869769240338
0.0,0.0,multiframe_map,5,19,0.32185375014455336
0.0,0.0,multiframe_map,5,20,0.15509423494961358
0.0,0.0,multiframe_map,5,21,0.09389922248914134
0.0,0.0,multiframe_map,5,22,0.3295983336862673
0.0,0.0,multiframe_map,5,23,0.32959833368626723
0.0,0.0,multiframe_map,5,24,0.8921956372844368
0.0,0.0,multiframe_map,5,25,0.28909675848666944
0.0,0.0,multiframe_map,5,26,0.2890967584866694
0.0,0.0,multiframe_map,5,27,0.2890967584866694
0.0,0.0,multiframe_map,5,28,0.2890967584866694
0.0,0.0,multiframe_map,5,29,0.16536451783364453
0.0,0.0,multiframe_map,5,30,0.11881756296501408
0.0,0.0,multiframe_map,5,31,0.8692330632285643
0.0,0.0,multiframe_map,5,32,0.04735021119793802
0.0,0.0,multiframe_map,5,33,0.9708100470260808
0.0,0.0,multiframe_map,5,34,0.5564554301404115
0.0,0.0,multiframe_map,5,35,0.284558155617214
0.0,0.0,multiframe_map,5,36,0.453154311955754
0.0,0.0,multiframe_map,5,37,0.453154311955754
0.0,0.0,multiframe_map,5,38,0.39593715264705365
0.0,0.0,multiframe_map,5,39,0.4145799646093465
0.0,0.0,multiframe_map,5,40,0.7953002059458156
0.0,0.0,multiframe_map,5,41,0.7953002059458156
0.0,0.0,multiframe_map,5,42,0.14721192447062448
0.0,0.0,multiframe_map,5,43,0.35813788230935284
0.0,0.0,multiframe_map,5,44,0.3656457916539473
0.0,0.0,multiframe_map,5,45,0.33604116457302957
0.0,0.0,multiframe_map,5,46,0.33604116457302957
0.0,0.0,multiframe_map,5,47,0.33604116457302957
0.0,0.0,multiframe_map,5,48,0.6603041267285177
0.0,0.0,multiframe_map,5,49,0.6603041267285177
0.0,0.0,multiframe_map,5,50,0.2915509208366791
0.0,0.0,multiframe_map,6,1,0.4761317466948714
0.0,0.0,multiframe_map,6,2,0.6783977019386417
0.0,0.0,multiframe_map,6,3,0.6783977019386417
0.0,0.0,multiframe_map,6,4,0.9903742021581023
0.0,0.0,multiframe_map,6,5,0.9903711669877877
0.0,0.0,multiframe_map,6,6,0.9903607436669519
0.0,0.0,multiframe_map,6,7,0.9903607436669519
0.0,0.0,multiframe_map,6,8,0.9903607436669519
0.0,0.0,multiframe_map,6,9,0.39824322655487837
0.0,0.0,multiframe_map,6,10,0.7058648358525886
0.0,0.0,multiframe_map,6,11,0.07904599100488348
0.0,0.0,multiframe_map,6,12,0.5722833570864134
0.0,0.0,multiframe_map,6,13,0.20494623440420245
0.0,0.0,multiframe_map,6,14,0.40085027118031197
0.0,0.0,multiframe_map,6,15,0.03342789686788211
0.0,0.0,multiframe_map,6,16,0.6751379148818796
0.0,0.0,multiframe_map,6,17,0.07730173161043619
0.0,0.0,multiframe_map,6,18,0.4609413178309002
0.0,0.0,multiframe_map,6,19,0.8059181037043701
0.0,0.0,multiframe_map,6,20,0.8059181037043701
0.0,0.0,multiframe_map,6,21,0.7302238811311628
0.0,0.0,multiframe_map,6,22,0.7302238811311628
0.0,0.0,multiframe_map,6,23,0.06388176699602663
0.0,0.0,multiframe_map,6,24,0.1336998585899398
0.0,0.0,multiframe_map,6,25,0.2487885714025942
0.0,0.0,multiframe_map,6,26,0.8437467768248301
0.0,0.0,multiframe_map,6,27,0.9458257566250075
0.0,0.0,multiframe_map,6,28,0.9458257566250075
0.0,0.0,multiframe_map,6,29,0.8517347008319385
0.0,0.0,multiframe_map,6,30,0.8517347008319385
0.0,0.0,multiframe_map,6,31,0.9584444852435245
0.0,0.0,multiframe_map,6,32,0.9584444852435245
0.0,0.0,multiframe_map,6,33,0.8483164695292692
0.0,0.0,multiframe_map,6,34,0.8483164695292692
0.0,0.0,multiframe_map,6,35,0.8483164695292692
0.0,0.0,multiframe_map,6,36,0.7788218800524728
0.0,0.0,multiframe_map,6,37,0.9199283713917706
0.0,0.0,multiframe_map,6,38,0.9199283713917706
0.0,0.0,multiframe_map,6,39,0.9199283713917706
0.0,0.0,multiframe_map,6,40,0.9199283713917706
0.0,0.0,multiframe_map,6,41,0.9199283713917706
0.0,0.0,multiframe_map,6,42,0.9199283713917706
0.0,0.0,multiframe_map,6,43,0.9199283713917706
0.0,0.0,multiframe_map,6,44,0.9199283713917706
0.0,0.0,multiframe_map,6,45,0.5143885694966842
0.0,0.0,multiframe_map,6,46,0.9320927932765399
0.0,0.0,multiframe_map,6,47,0.556435810644396
0.0,0.0,multiframe_map,6,48,0.8514583329850695
0.0,0.0,multiframe_map,6,49,0.6752563483862439
0.0,0.0,multiframe_map,6,50,0.4973878574099548
0.0,0.0,multiframe_map,7,1,0.51525413192864
0.0,0.0,multiframe_map,7,2,0.20079416453180077
0.0,0.0,multiframe_map,7,3,0.17779249008672518
0.0,0.0,multiframe_map,7,4,0.17779249008672518
0.0,0.0,multiframe_map,7,5,0.18032345448063716
0.0,0.0,multiframe_map,7,6,0.18032345448063716
0.0,0.0,multiframe_map,7,7,0.30127921435652144
0.0,0.0,multiframe_map,7,8,0.3005779190252243
0.0,0.0,multiframe_map,7,9,0.2994985105716607
0.0,0.0,multiframe_map,7,10,0.6990069760105618
0.0,0.0,multiframe_map,7,11,0.400146952153588
0.0,0.0,multiframe_map,7,12,0.4968378530177624
0.0,0.0,multiframe_map,7,13,0.4968378530177624
0.0,0.0,multiframe_map,7,14,0.45900974298602865
0.0,0.0,multiframe_map,7,15,0.38911618246471485
0.0,0.0,multiframe_map,7,16,0.38911618246471485
0.0,0.0,multiframe_map,7,17,0.38911618246471485
0.0,0.0,multiframe_map,7,18,0.38911618246471485
0.0,0.0,multiframe_map,7,19,0.38911618246471485
0.0,0.0,multiframe_map,7,20,0.16603832272580557
0.0,0.0,multiframe_map,7,21,0.16603832272580557
0.0,0.0,multiframe_map,7,22,0.10564234203205254
0.0,0.0,multiframe_map,7,23,0.7462755631353799
0.0,0.0,multiframe_map,7,24,0.74627556313538
0.0,0.0,multiframe_map,7,25,0.7462755631353799
0.0,0.0,multiframe_map,7,26,0.35066331972848935
0.0,0.0,multiframe_map,7,27,0.2150696049524749
0.0,0.0,multiframe_map,7,28,0.2150696049524749
0.0,0.0,multiframe_map,7,29,0.2150696049524749
0.0,0.0,multiframe_map,7,30,0.2150696049524749
0.0,0.0,multiframe_map,7,31,0.2150696049524749
0.0,0.0,multiframe_map,7,32,0.2150696049524749
0.0,0.0,multiframe_map,7,33,0.09238143340754044
0.0,0.0,multiframe_map,7,34,0.09238143340754044
0.0,0.0,multiframe_map,7,35,0.09238143340754044
0.0,0.0,multiframe_map,7,36,0.09238143340754044
0.0,0.0,multiframe_map,7,37,0.2694740690789156
0.0,0.0,multiframe_map,7,38,0.7023872786503589
0.0,0.0,multiframe_map,7,39,0.2320602940179366
0.0,0.0,multiframe_map,7,40,0.4186677075331915
0.0,0.0,multiframe_map,7,41,0.16104496246956015
0.0,0.0,multiframe_map,7,42,0.22008899223588363
0.0,0.0,multiframe_map,7,43,0.7772219589585533
0.0,0.0,multiframe_map,7,44,0.373196937011297
0.0,0.0,multiframe_map,7,45,0.2425334302437028
0.0,0.0,multiframe_map,7,46,0.3377609930889567
0.0,0.0,multiframe_map,7,47,0.3377609930889567
0.0,0.0,multiframe_map,7,48,0.1099593636874583
0.0,0.0,multiframe_map,7,49,0.16287255051652455
0.0,0.0,multiframe_map,7,50,0.5208635525304733
0.0,0.0,multiframe_map,8,1,0.7040387145547461
0.0,0.0,multiframe_map,8,2,0.4921324702932102
0.0,0.0,multiframe_map,8,3,0.4921324702932102
0.0,0.0,multiframe_map,8,4,0.5385076287505886
0.0,0.0,multiframe_map,8,5,0.5358914008464583
0.0,0.0,multiframe_map,8,6,0.8764928756143844
0.0,0.0,multiframe_map,8,7,0.6252420618279161
0.0,0.0,multiframe_map,8,8,0.7400173086280004
0.0,0.0,multiframe_map,8,9,0.7400173086280005
0.0,0.0,multiframe_map,8,10,0.6600033466953616
0.0,0.0,multiframe_map,8,11,0.6604957211726359
0.0,0.0,multiframe_map,8,12,0.8978881133253626
0.0,0.0,multiframe_map,8,13,0.3135635133437784
0.0,0.0,multiframe_map,8,14,0.6986241696909417
0.0,0.0,multiframe_map,8,15,0.6986241696909417
0.0,0.0,multiframe_map,8,16,0.6289333275818915
0.0,0.0,multiframe_map,8,17,0.6289333275818915
0.0,0.0,multiframe_map,8,18,0.6289333275818915
0.0,0.0,multiframe_map,8,19,0.6289333275818915
0.0,0.0,multiframe_map,8,20,0.942868964136741
0.0,0.0,multiframe_map,8,21,0.942868964136741
0.0,0.0,multiframe_map,8,22,0.942868964136741
0.0,0.0,multiframe_map,8,23,0.8389092496327193
0.0,0.0,multiframe_map,8,24,0.8389092496327193
0.0,0.0,multiframe_map,8,25,0.8389092496327193
0.0,0.0,multiframe_map,8,26,0.357264503813705
0.0,0.0,multiframe_map,8,27,0.9932277982297143
0.0,0.0,multiframe_map,8,28,0.9932277982297143
0.0,0.0,multiframe_map,8,29,0.5704764943226052
0.0,0.0,multiframe_map,8,30,0.5209537760642337
0.0,0.0,multiframe_map,8,31,0.5209537760642337
0.0,0.0,multiframe_map,8,32,0.8162963084809888
0.0,0.0,multiframe_map,8,33,0.8162963084809888
0.0,0.0,multiframe_map,8,34,0.8162963084809888
0.0,0.0,multiframe_map,8,35,0.44307653220256515
0.0,0.0,multiframe_map,8,36,0.5327695349225106
0.0,0.0,multiframe_map,8,37,0.9499956995854287
0.0,0.0,multiframe_map,8,38,0.9499956995854287
0.0,0.0,multiframe_map,8,39,0.8340638505320327
0.0,0.0,multiframe_map,8,40,0.9321701128141597
0.0,0.0,multiframe_map,8,41,0.684956731080075
0.0,0.0,multiframe_map,8,42,0.6849567310800749
0.0,0.0,multiframe_map,8,43,0.8595993138106192
0.0,0.0,multiframe_map,8,44,0.38265185906376464
0.0,0.0,multiframe_map,8,45,0.4969052287109848
0.0,0.0,multiframe_map,8,46,0.4969052287109848
0.0,0.0,multiframe_map,8,47,0.4969052287109848
0.0,0.0,multiframe_map,8,48,0.4969052287109848
0.0,0.0,multiframe_map,8,49,0.4969052287109848
0.0,0.0,multiframe_map,8,50,0.4969052287109848
0.0,0.0,multiframe_map,9,1,0.32633799212986586
0.0,0.0,multiframe_map,9,2,0.1820744438864742
0.0,0.0,multiframe_map,9,3,0.15434886181519739
0.0,0.0,multiframe_map,9,4,0.15434886181519739
0.0,0.0,multiframe_map,9,5,0.21112409432672377
0.0,0.0,multiframe_map,9,6,0.3594092958606724
0.0,0.0,multiframe_map,9,7,0.09614471918727158
0.0,0.0,multiframe_map,9,8,0.3931130744610823
0.0,0.0,multiframe_map,9,9,0.8432755022397869
0.0,0.0,multiframe_map,9,10,0.8432755022397869
0.0,0.0,multiframe_map,9,11,0.4608297585594789
0.0,0.0,multiframe_map,9,12,0.27907877379062757
0.0,0.0,multiframe_map,9,13,0.4155404905120023
0.0,0.0,multiframe_map,9,14,0.11095401417729096
0.0,0.0,multiframe_map,9,15,0.1343387475095059
0.0,0.0,multiframe_map,9,16,0.6241124258796766
0.0,0.0,multiframe_map,9,17,0.6241124258796766
0.0,0.0,multiframe_map,9,18,0.6241124258796766
0.0,0.0,multiframe_map,9,19,0.2403841772574053
0.0,0.0,multiframe_map,9,20,0.2403841772574053
0.0,0.0,multiframe_map,9,21,0.2403841772574053
0.0,0.0,multiframe_map,9,22,0.2403841772574053
0.0,0.0,multiframe_map,9,23,0.7543632266723402
0.0,0.0,multiframe_map,9,24,0.9449650476535107
0.0,0.0,multiframe_map,9,25,0.8645121249934183
0.0,0.0,multiframe_map,9,26,0.18161969057443136
0.0,0.0,multiframe_map,9,27,0.09006900410366903
0.0,0.0,multiframe_map,9,28,0.09006900410366903
0.0,0.0,multiframe_map,9,29,0.09006900410366903
0.0,0.0,multiframe_map,9,30,0.060950613249159465
0.0,0.0,multiframe_map,9,31,0.6709842159748761
0.0,0.0,multiframe_map,9,32,0.5860707454612905
0.0,0.0,multiframe_map,9,33,0.5626738256935016
0.0,0.0,multiframe_map,9,34,0.12494247925079287
0.0,0.0,multiframe_map,9,35,0.12494247925079287
0.0,0.0,multiframe_map,9,36,0.8341599179875729
0.0,0.0,multiframe_map,9,37,0.11207487756060332
0.0,0.0,multiframe_map,9,38,0.8785502353250301
0.0,0.0,multiframe_map,9,39,0.8785502353250301
0.0,0.0,multiframe_map,9,40,0.8785502353250301
0.0,0.0,multiframe_map,9,41,0.8593841993518477
0.0,0.0,multiframe_map,9,42,0.8593841993518477
0.0,0.0,multiframe_map,9,43,0.5158854488749216
0.0,0.0,multiframe_map,9,44,0.4940567165760994
0.0,0.0,multiframe_map,9,45,0.4940567165760995
0.0,0.0,multiframe_map,9,46,0.4940567165760994
0.0,0.0,multiframe_map,9,47,0.4940567165760995
0.0,0.0,multiframe_map,9,48,0.4940567165760994
0.0,0.0,multiframe_map,9,49,0.9564994830816074
