tau,tau_prime,method,final_cos_sim,final_stderr,n_left,n_right,n_indifferent,n_incomparable,n_decisive_total,n_forced,learning_curve_mean,learning_curve_stderr
0.0,0.4,multiframe,0.6866248546525198,0.0009384779217809152,17,18,0,5,35,0,"0.8652,0.9032,0.8451,0.8053,0.8219,0.8927,0.8666,0.7639,0.8320,0.8625,0.8482,0.8159,0.8263,0.7860,0.8102,0.7095,0.7919,0.8176,0.8143,0.6866","0.0478,0.0065,0.0441,0.0290,0.0635,0.0013,0.0078,0.0644,0.0079,0.0445,0.0207,0.0189,0.0549,0.0374,0.0475,0.0093,0.0310,0.0711,0.0557,0.0009"
0.0,0.4,bt_laplace_bald,0.8867590935253511,0.027496219833852288,22,16,0,2,38,0,"0.8234,0.8949,0.9402,0.8377,0.7608,0.7310,0.7926,0.7535,0.7987,0.8571,0.8438,0.7492,0.8450,0.7527,0.8499,0.8492,0.7894,0.8128,0.8839,0.8868","0.0173,0.0115,0.0185,0.0088,0.1455,0.1092,0.0486,0.0848,0.0925,0.0402,0.0100,0.0269,0.0342,0.0146,0.0618,0.0207,0.0352,0.0651,0.0323,0.0275"
0.0,0.4,bt_laplace_bald_k,0.6431320822387347,0.03917999551401319,22,18,0,5,40,0,"0.6737,0.7353,0.7191,0.7726,0.7514,0.7721,0.8267,0.8432,0.7816,0.7418,0.7916,0.7326,0.7616,0.6782,0.6883,0.7099,0.6442,0.7623,0.6943,0.6431","0.0744,0.0020,0.0728,0.0122,0.0381,0.0144,0.0685,0.0076,0.0090,0.0757,0.0786,0.1214,0.0519,0.0500,0.0497,0.0353,0.0045,0.0077,0.0521,0.0392"
0.0,0.4,bt_laplace_bald_random,0.829697852929149,0.022317766228074444,18,17,0,5,40,5,"0.7961,0.7743,0.7806,0.7669,0.8728,0.8221,0.8181,0.8008,0.7917,0.8188,0.7727,0.7763,0.8360,0.8360,0.8210,0.8063,0.8330,0.8261,0.8512,0.8297","0.0416,0.0078,0.0196,0.0995,0.0512,0.0013,0.0050,0.0301,0.0544,0.0362,0.0589,0.0772,0.0258,0.0086,0.0162,0.0246,0.0255,0.0161,0.0024,0.0223"
0.0,0.4,bt_laplace_bald_left,0.8046374460410115,0.0914417399339726,25,14,0,1,40,1,"0.8053,0.8304,0.6399,0.7844,0.8183,0.8521,0.8892,0.8000,0.8280,0.7344,0.7692,0.7020,0.7546,0.8056,0.8176,0.8484,0.8684,0.8686,0.8862,0.8046","0.0207,0.0142,0.0133,0.0320,0.0103,0.0199,0.0308,0.0422,0.0320,0.0901,0.0350,0.0623,0.1171,0.0712,0.0137,0.0110,0.0161,0.0431,0.0501,0.0914"
0.0,0.6,multiframe,0.8252633105415806,0.0351009006805697,16,19,0,5,35,0,"0.7945,0.7097,0.8226,0.8442,0.8396,0.8341,0.7835,0.8055,0.8769,0.8303,0.8096,0.9373,0.9066,0.8717,0.8091,0.8370,0.8736,0.8931,0.7614,0.8253","0.1046,0.0436,0.0501,0.0350,0.0248,0.0164,0.0227,0.0118,0.0038,0.0231,0.0457,0.0104,0.0236,0.0198,0.0140,0.0532,0.0107,0.0076,0.0262,0.0351"
0.0,0.6,bt_laplace_bald,0.6858971293490803,0.09081446784010626,19,17,0,4,36,0,"0.8039,0.8408,0.9216,0.7284,0.8166,0.7450,0.8246,0.7892,0.7694,0.7076,0.6594,0.7103,0.7099,0.6341,0.7706,0.7245,0.6962,0.7492,0.6608,0.6859","0.0311,0.0498,0.0316,0.0685,0.0177,0.0096,0.0478,0.0082,0.0670,0.0303,0.0088,0.0012,0.0282,0.0116,0.0327,0.0227,0.0187,0.1045,0.0386,0.0908"
0.0,0.6,bt_laplace_bald_k,0.5367681290545485,0.04028108617049316,21,19,0,7,40,0,"0.7524,0.7804,0.7882,0.8316,0.8234,0.7650,0.7438,0.7897,0.7121,0.5910,0.6321,0.6090,0.6219,0.6145,0.6340,0.6508,0.5709,0.5221,0.4980,0.5368","0.0188,0.0339,0.0240,0.0295,0.0128,0.0194,0.0099,0.0454,0.0401,0.1022,0.1148,0.0040,0.0133,0.0516,0.0598,0.0967,0.1010,0.1042,0.0141,0.0403"
0.0,0.6,bt_laplace_bald_random,0.6845151148178739,0.1249774648577877,17,18,0,5,40,5,"0.8437,0.7799,0.8169,0.8252,0.8634,0.8520,0.8868,0.8617,0.7733,0.7718,0.7325,0.7112,0.7297,0.7296,0.6886,0.6784,0.6818,0.6656,0.6676,0.6845","0.0079,0.0117,0.0061,0.0583,0.0579,0.0225,0.0436,0.0130,0.0674,0.0694,0.0873,0.1232,0.1009,0.0838,0.1098,0.1150,0.1324,0.1296,0.1323,0.1250"
0.0,0.6,bt_laplace_bald_left,0.8750018886712863,0.041686565395693584,22,15,0,3,40,3,"0.7454,0.8487,0.7397,0.7454,0.8287,0.7453,0.7654,0.7840,0.7406,0.7970,0.7788,0.6894,0.8799,0.7996,0.7269,0.8070,0.8413,0.7514,0.8105,0.8750","0.0216,0.0012,0.0839,0.0043,0.0029,0.0954,0.1183,0.0535,0.0938,0.0459,0.0282,0.0712,0.0285,0.0754,0.0779,0.0404,0.0353,0.1259,0.1036,0.0417"
0.0,0.8,multiframe,0.8369112053151954,0.037000862326681004,13,23,0,4,36,0,"0.7728,0.8401,0.7751,0.7315,0.8267,0.6382,0.7764,0.7904,0.7114,0.8103,0.7487,0.7427,0.8001,0.8415,0.7937,0.8512,0.7619,0.7539,0.8479,0.8369","0.0290,0.0235,0.0715,0.0182,0.0021,0.0218,0.0320,0.0139,0.0816,0.0159,0.0279,0.0181,0.0134,0.0021,0.0053,0.0554,0.0150,0.0196,0.0153,0.0370"
0.0,0.8,bt_laplace_bald,0.5888278628136981,0.01299861950871894,14,17,0,9,31,0,"0.7841,0.8092,0.8381,0.7614,0.7293,0.6496,0.7474,0.6475,0.7356,0.7095,0.7764,0.7196,0.7200,0.6428,0.7373,0.6198,0.5836,0.5904,0.6314,0.5888","0.0171,0.0275,0.0274,0.0918,0.0441,0.0579,0.0068,0.0310,0.0309,0.0318,0.0395,0.0006,0.0486,0.0279,0.0735,0.0281,0.0437,0.0481,0.0464,0.0130"
0.0,0.8,bt_laplace_bald_k,0.639965174808139,0.11604608065016092,19,21,0,9,40,0,"0.7663,0.8262,0.8403,0.7270,0.7566,0.6788,0.7663,0.7439,0.6941,0.7590,0.7205,0.7579,0.7729,0.7403,0.8089,0.7069,0.6756,0.6608,0.6964,0.6400","0.0286,0.0188,0.0341,0.0476,0.0685,0.1167,0.0527,0.0437,0.0047,0.0680,0.1203,0.0935,0.0156,0.0522,0.0489,0.1338,0.1143,0.1115,0.1172,0.1160"
0.0,0.8,bt_laplace_bald_random,0.8280032552232539,0.015328954880570045,13,16,0,11,40,11,"0.8494,0.8381,0.8468,0.7851,0.7266,0.7972,0.8057,0.7636,0.7562,0.8052,0.7859,0.8635,0.8850,0.8976,0.7860,0.7991,0.7402,0.8399,0.7659,0.8280","0.0120,0.0295,0.0150,0.0300,0.0389,0.0612,0.0904,0.1268,0.0745,0.0535,0.0144,0.0025,0.0419,0.0229,0.0274,0.0506,0.0695,0.0016,0.0546,0.0153"
0.0,0.8,bt_laplace_bald_left,0.8085720749936266,0.005286406328738378,17,17,0,6,40,6,"0.7747,0.8662,0.8373,0.7892,0.8173,0.6887,0.6429,0.7336,0.7111,0.8247,0.8151,0.7164,0.8338,0.8063,0.7737,0.8306,0.8532,0.7212,0.7406,0.8086","0.0424,0.0136,0.0149,0.0266,0.0052,0.0553,0.0317,0.0179,0.0729,0.0654,0.0539,0.0903,0.0041,0.0802,0.1110,0.0571,0.0437,0.1046,0.0542,0.0053"
0.2,0.0,multiframe,0.9292203814484912,0.04449257195602817,12,15,13,0,27,0,"0.9201,0.8804,0.9681,0.9493,0.8928,0.8967,0.9418,0.9546,0.9618,0.9397,0.9267,0.9159,0.8950,0.9845,0.9855,0.9766,0.9831,0.9499,0.9190,0.9292","0.0147,0.0192,0.0011,0.0131,0.0582,0.0228,0.0220,0.0165,0.0110,0.0354,0.0057,0.0348,0.0655,0.0024,0.0074,0.0008,0.0079,0.0309,0.0461,0.0445"
0.2,0.0,bt_laplace_bald,0.8439709480857016,0.034121979529686076,24,16,0,0,40,0,"0.9117,0.9020,0.8879,0.7931,0.7858,0.7290,0.8147,0.8346,0.6931,0.6303,0.8377,0.8539,0.9060,0.8967,0.9008,0.9119,0.8890,0.8142,0.7616,0.8440","0.0262,0.0447,0.0370,0.0632,0.0185,0.0385,0.0068,0.0007,0.0556,0.0612,0.0021,0.0075,0.0237,0.0241,0.0242,0.0120,0.0020,0.0046,0.0243,0.0341"
0.2,0.0,bt_laplace_bald_k,0.8629084325880365,0.03474609220294432,20,20,0,0,40,0,"0.9258,0.8652,0.8659,0.7633,0.8037,0.8154,0.8311,0.8652,0.8413,0.8232,0.9167,0.8975,0.8573,0.8990,0.8886,0.8847,0.8342,0.8569,0.8443,0.8629","0.0288,0.0023,0.0366,0.0393,0.0042,0.0384,0.0605,0.0390,0.0090,0.0013,0.0096,0.0204,0.0186,0.0092,0.0192,0.0248,0.0489,0.0339,0.0070,0.0347"
0.2,0.0,bt_laplace_bald_random,0.825954493934962,0.09553989364430261,16,24,0,0,40,0,"0.8286,0.8561,0.8162,0.8152,0.8375,0.8587,0.7531,0.7629,0.7961,0.7856,0.7479,0.7313,0.7335,0.7262,0.7768,0.7526,0.7674,0.8326,0.7769,0.8260","0.0034,0.0040,0.0224,0.0593,0.0934,0.0706,0.1416,0.1292,0.0788,0.1093,0.1403,0.1567,0.1714,0.1447,0.1310,0.1428,0.1427,0.0918,0.1349,0.0955"
0.2,0.0,bt_laplace_bald_left,0.7186254601519181,0.050038629764359924,22,17,1,0,40,1,"0.9365,0.8607,0.9104,0.7083,0.8802,0.7951,0.8322,0.8774,0.8519,0.8753,0.7759,0.9026,0.8186,0.8026,0.8130,0.7333,0.7673,0.7257,0.7240,0.7186","0.0212,0.0077,0.0323,0.0046,0.0405,0.0433,0.0615,0.0073,0.0743,0.0261,0.0221,0.0020,0.0433,0.0402,0.0739,0.0918,0.0317,0.0447,0.0351,0.0500"
0.2,0.2,multiframe,0.8571535928767675,0.08498870218929902,14,14,12,0,28,0,"0.7037,0.8600,0.9571,0.9869,0.9455,0.9676,0.9545,0.9801,0.9826,0.9794,0.9865,0.9908,0.9910,0.9969,0.9830,0.9972,0.9906,0.9959,0.9984,0.8572","0.1677,0.0460,0.0115,0.0063,0.0272,0.0134,0.0262,0.0121,0.0115,0.0103,0.0023,0.0027,0.0024,0.0006,0.0001,0.0011,0.0047,0.0026,0.0008,0.0850"
0.2,0.2,bt_laplace_bald,0.8267265409793737,0.016099566188617867,21,15,0,4,36,0,"0.7876,0.8482,0.7632,0.7553,0.7509,0.8342,0.7787,0.8053,0.8214,0.7500,0.8237,0.8516,0.8853,0.8350,0.8462,0.8182,0.7838,0.7736,0.8305,0.8267","0.0909,0.0534,0.0034,0.0789,0.1183,0.0132,0.0010,0.0610,0.0756,0.0928,0.0327,0.0430,0.0272,0.0345,0.0348,0.0219,0.0204,0.0233,0.0154,0.0161"
0.2,0.2,bt_laplace_bald_k,0.8672690110814724,0.005634408080916898,19,21,0,4,40,0,"0.8923,0.8351,0.8179,0.7742,0.8185,0.8485,0.8586,0.8754,0.8800,0.9317,0.8827,0.9341,0.9283,0.9004,0.9374,0.9047,0.8916,0.8663,0.8699,0.8673","0.0525,0.0235,0.0705,0.0316,0.0003,0.0240,0.0277,0.0421,0.0329,0.0236,0.0441,0.0291,0.0155,0.0243,0.0028,0.0338,0.0420,0.0247,0.0319,0.0056"
0.2,0.2,bt_laplace_bald_random,0.9129072766029962,0.04472852085747314,16,19,0,5,40,5,"0.7720,0.8404,0.8067,0.8449,0.8813,0.8637,0.9121,0.9122,0.9003,0.8881,0.9126,0.9100,0.9257,0.9047,0.8686,0.9054,0.9284,0.9082,0.9020,0.9129","0.0434,0.0072,0.0157,0.0383,0.0625,0.0671,0.0292,0.0236,0.0305,0.0146,0.0141,0.0481,0.0307,0.0383,0.0574,0.0194,0.0199,0.0363,0.0315,0.0447"
0.2,0.2,bt_laplace_bald_left,0.8008413319390317,0.008096770697471849,22,17,1,0,40,1,"0.8825,0.7466,0.7604,0.6798,0.8323,0.7216,0.8542,0.8555,0.7827,0.8758,0.7963,0.8716,0.8419,0.8225,0.8404,0.7659,0.7381,0.7389,0.7830,0.8008","0.0594,0.0729,0.1384,0.0248,0.0066,0.0087,0.0459,0.0228,0.0253,0.0257,0.0077,0.0239,0.0268,0.0262,0.0545,0.0687,0.0523,0.0354,0.0066,0.0081"
0.2,0.4,multiframe,0.9835201539111447,0.011371534461782807,14,11,14,1,25,0,"0.6124,0.7429,0.8518,0.8981,0.9076,0.9302,0.9037,0.9191,0.9312,0.7840,0.9849,0.9853,0.8980,0.9632,0.9012,0.9524,0.9811,0.9620,0.9917,0.9835","0.1031,0.0683,0.0685,0.0394,0.0156,0.0050,0.0044,0.0338,0.0045,0.0421,0.0045,0.0016,0.0060,0.0148,0.0280,0.0172,0.0034,0.0234,0.0006,0.0114"
0.2,0.4,bt_laplace_bald,0.8649788522492405,0.03142372059983328,19,17,0,4,36,0,"0.5971,0.6820,0.7385,0.8507,0.8280,0.7719,0.8165,0.8332,0.8431,0.8686,0.7563,0.7621,0.8528,0.8468,0.8353,0.8925,0.8325,0.8303,0.8669,0.8650","0.0438,0.0641,0.0209,0.0114,0.0638,0.0309,0.0248,0.0044,0.0319,0.0081,0.0279,0.0703,0.0040,0.0172,0.0273,0.0104,0.0131,0.0216,0.0249,0.0314"
0.2,0.4,bt_laplace_bald_k,0.8977188455438019,0.01690196449312445,19,21,0,4,40,0,"0.6965,0.5822,0.6687,0.7411,0.7541,0.7404,0.8089,0.7691,0.7388,0.7587,0.7329,0.7925,0.8187,0.8423,0.8418,0.8657,0.8587,0.8705,0.8485,0.8977","0.0732,0.1284,0.1188,0.0583,0.0501,0.0303,0.0373,0.0921,0.0222,0.0313,0.0368,0.0495,0.0399,0.0156,0.0201,0.0248,0.0093,0.0165,0.0144,0.0169"
0.2,0.4,bt_laplace_bald_random,0.6757204383670553,0.12298790086735731,15,20,2,3,40,5,"0.7149,0.7893,0.8344,0.5860,0.6549,0.6691,0.7475,0.7219,0.6722,0.7553,0.7306,0.6823,0.6985,0.6529,0.6490,0.6865,0.6930,0.6951,0.7114,0.6757","0.0030,0.0289,0.0039,0.1448,0.0977,0.0705,0.0872,0.1109,0.1308,0.0793,0.1146,0.1129,0.1299,0.1398,0.0978,0.1354,0.1465,0.1143,0.1032,0.1230"
0.2,0.4,bt_laplace_bald_left,0.7621883924529593,0.039260376442915156,20,14,1,5,40,6,"0.7654,0.6651,0.4989,0.5948,0.6924,0.7624,0.7188,0.7237,0.7353,0.7852,0.7145,0.7519,0.7416,0.7247,0.7063,0.6860,0.7107,0.7460,0.7175,0.7622","0.0233,0.0153,0.0466,0.0353,0.1056,0.0375,0.0499,0.0704,0.0588,0.0383,0.0501,0.0608,0.0441,0.0430,0.0403,0.0075,0.0245,0.0291,0.0375,0.0393"
0.2,0.6,multiframe,0.9843944910101279,0.006340991126716647,10,11,15,4,21,0,"0.8374,0.7415,0.8216,0.8799,0.8241,0.7542,0.7641,0.8302,0.8406,0.9158,0.8737,0.9685,0.9162,0.9831,0.9895,0.9903,0.8772,0.9674,0.9959,0.9844","0.0140,0.0330,0.0122,0.0037,0.0057,0.0417,0.0047,0.0487,0.0330,0.0349,0.0721,0.0099,0.0368,0.0006,0.0023,0.0025,0.0604,0.0227,0.0028,0.0063"
0.2,0.6,bt_laplace_bald,0.9211969656395473,0.006936493745254188,18,17,1,4,35,0,"0.6768,0.7405,0.7880,0.9048,0.7139,0.7234,0.8225,0.8536,0.8452,0.8830,0.8184,0.8565,0.8588,0.8825,0.8401,0.8522,0.8071,0.8187,0.9145,0.9212","0.1002,0.1056,0.0559,0.0497,0.0168,0.0034,0.0291,0.0322,0.0589,0.0217,0.0493,0.0396,0.0273,0.0294,0.0704,0.0394,0.0407,0.0020,0.0316,0.0069"
0.2,0.6,bt_laplace_bald_k,0.8637248463858557,0.040939351817358,17,23,0,7,40,0,"0.7132,0.5509,0.6882,0.8240,0.7821,0.7575,0.8144,0.6943,0.7270,0.6438,0.6257,0.6792,0.7237,0.7424,0.7212,0.7167,0.6805,0.7359,0.7948,0.8637","0.0851,0.1063,0.1326,0.1169,0.0699,0.0424,0.0412,0.0391,0.0305,0.0499,0.0391,0.0306,0.1070,0.0862,0.1054,0.1301,0.1353,0.1116,0.0524,0.0409"
0.2,0.6,bt_laplace_bald_random,0.6075346367868718,0.07477325818936914,14,17,2,7,40,9,"0.6879,0.8165,0.8185,0.6252,0.7085,0.7337,0.7235,0.6929,0.6212,0.7324,0.6722,0.6535,0.6436,0.6014,0.6212,0.6166,0.5995,0.6261,0.6096,0.6075","0.0220,0.0481,0.0152,0.1725,0.1356,0.1161,0.0702,0.0904,0.0948,0.0630,0.0734,0.0925,0.0911,0.1034,0.0781,0.0860,0.0805,0.0655,0.0313,0.0748"
0.2,0.6,bt_laplace_bald_left,0.7665285791991225,0.042329351922743105,22,13,1,4,40,5,"0.7319,0.7703,0.5303,0.6894,0.7195,0.8730,0.7504,0.7584,0.7723,0.7915,0.7582,0.7665,0.7657,0.7649,0.7463,0.7447,0.7674,0.7815,0.7585,0.7665","0.0004,0.0591,0.0688,0.1022,0.1247,0.0407,0.0722,0.0949,0.0850,0.0428,0.0810,0.0711,0.0612,0.0714,0.0685,0.0490,0.0646,0.0543,0.0665,0.0423"
0.2,0.8,multiframe,0.9840653603926586,0.006696546819066675,10,11,18,1,21,0,"0.8898,0.8654,0.8264,0.9499,0.8414,0.8558,0.8843,0.9650,0.9683,0.9943,0.9727,0.9818,0.9223,0.9719,0.9860,0.9868,0.9921,0.9965,0.9834,0.9841","0.0230,0.0547,0.0197,0.0237,0.0286,0.0242,0.0495,0.0077,0.0204,0.0023,0.0002,0.0048,0.0090,0.0013,0.0073,0.0013,0.0009,0.0000,0.0051,0.0067"
0.2,0.8,bt_laplace_bald,0.7786331329520374,0.022284195179247335,18,13,3,6,31,0,"0.8082,0.7902,0.8848,0.7376,0.8479,0.6889,0.5789,0.6869,0.7517,0.6785,0.6872,0.6976,0.7076,0.6918,0.7207,0.6472,0.6680,0.6326,0.6090,0.7786","0.0073,0.0215,0.0396,0.0186,0.0132,0.0792,0.0915,0.1074,0.0717,0.0010,0.0178,0.0308,0.0084,0.0387,0.0363,0.0378,0.0046,0.0526,0.0750,0.0223"
0.2,0.8,bt_laplace_bald_k,0.7401111605282573,0.014323611780730154,16,24,0,15,40,0,"0.7930,0.7606,0.8021,0.7150,0.7849,0.6483,0.6367,0.7139,0.7008,0.6844,0.7186,0.7173,0.6731,0.6906,0.7572,0.7948,0.8021,0.7781,0.7840,0.7401","0.0287,0.0419,0.0521,0.1507,0.0928,0.0011,0.0259,0.0171,0.0091,0.0012,0.0333,0.0690,0.0624,0.0012,0.0383,0.0139,0.0155,0.0317,0.0060,0.0143"
0.2,0.8,bt_laplace_bald_random,0.76219805035542,0.007567266489858537,14,17,0,9,40,9,"0.6960,0.8536,0.7349,0.8190,0.7620,0.8147,0.7495,0.7836,0.7162,0.8164,0.7620,0.7616,0.8073,0.7300,0.6955,0.8332,0.8861,0.8983,0.8601,0.7622","0.0278,0.0219,0.0440,0.0354,0.0977,0.0387,0.0517,0.0456,0.0471,0.0283,0.0582,0.0256,0.0022,0.0348,0.0313,0.0125,0.0070,0.0132,0.0234,0.0076"
0.2,0.8,bt_laplace_bald_left,0.7175989687818067,0.07692781124964308,14,18,1,7,40,8,"0.7913,0.8643,0.7306,0.7862,0.8712,0.9185,0.8415,0.8766,0.7825,0.7133,0.7281,0.7339,0.7068,0.7076,0.7663,0.8191,0.8653,0.7991,0.7907,0.7176","0.0425,0.0074,0.0727,0.0337,0.0174,0.0085,0.0077,0.0114,0.0778,0.0982,0.1023,0.0942,0.1028,0.1120,0.0544,0.0036,0.0046,0.0418,0.0438,0.0769"
0.4,0.0,multiframe,0.9996738761899091,5.504679341822081e-06,11,12,17,0,23,0,"0.9585,0.9635,0.9383,0.9300,0.9268,0.9690,0.9768,0.9903,0.9828,0.9538,0.9859,0.9949,0.9943,0.9940,0.9202,0.9977,0.9597,0.9877,0.9713,0.9997","0.0020,0.0081,0.0315,0.0378,0.0338,0.0105,0.0065,0.0009,0.0028,0.0286,0.0061,0.0017,0.0005,0.0018,0.0517,0.0003,0.0272,0.0049,0.0073,0.0000"
0.4,0.0,bt_laplace_bald,0.8872208687496504,0.055477226084629745,15,19,6,0,34,0,"0.8496,0.8810,0.8996,0.8252,0.7896,0.8289,0.7708,0.6212,0.7230,0.7618,0.7603,0.8137,0.9158,0.8901,0.8718,0.8721,0.8829,0.8788,0.8780,0.8872","0.0221,0.0483,0.0465,0.0177,0.0388,0.0628,0.0455,0.0727,0.0287,0.0127,0.0292,0.0040,0.0369,0.0709,0.0659,0.0620,0.0623,0.0542,0.0461,0.0555"
0.4,0.0,bt_laplace_bald_k,0.6643220049372313,0.1536510417823298,22,18,5,0,40,0,"0.7532,0.7589,0.6645,0.7808,0.6673,0.6810,0.7353,0.6947,0.7290,0.8234,0.7839,0.7705,0.7911,0.7781,0.7577,0.7374,0.6701,0.7009,0.7177,0.6643","0.0942,0.0792,0.0579,0.0681,0.0980,0.0576,0.0580,0.0664,0.0918,0.0325,0.0121,0.0212,0.0284,0.0597,0.0182,0.0346,0.0600,0.0006,0.0941,0.1537"
0.4,0.0,bt_laplace_bald_random,0.7115615963151969,0.12271720892243299,15,19,6,0,40,6,"0.8618,0.8674,0.7382,0.8152,0.8045,0.8258,0.8091,0.8619,0.8638,0.8468,0.7991,0.7904,0.7606,0.7531,0.6626,0.7648,0.7537,0.7024,0.7118,0.7116","0.0365,0.0138,0.0136,0.0284,0.0753,0.0500,0.0572,0.0424,0.0526,0.0749,0.0355,0.0840,0.1096,0.0911,0.1142,0.0784,0.0854,0.1508,0.1194,0.1227"
0.4,0.0,bt_laplace_bald_left,0.7742181804850278,0.08235239279083868,19,18,3,0,40,3,"0.8494,0.7363,0.7837,0.6434,0.6587,0.6547,0.7730,0.7388,0.7908,0.7721,0.8047,0.7507,0.8068,0.7975,0.8134,0.8048,0.8126,0.7868,0.7792,0.7742","0.0276,0.0085,0.0043,0.0273,0.0357,0.0386,0.0379,0.0069,0.0383,0.0691,0.0570,0.0617,0.0660,0.0515,0.0510,0.0455,0.0434,0.0642,0.0576,0.0824"
