tau,tau_prime,method,trial,timestep,cos_sim,l1_error,holdout_ll,n_left,n_right,n_indifferent,n_incomparable,n_attempts
0.6,0.2,bt_laplace_bald,0,15,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,16,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,17,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,18,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,19,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,20,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,21,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,22,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,23,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,24,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,25,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,26,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,27,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,28,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,29,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,30,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,31,0.7379202865562668,0.6820428170009927,0.667287727155941,,,,,
0.6,0.2,bt_laplace_bald,0,32,0.6673916166928859,0.8536280989910193,0.8350554640499427,,,,,
0.6,0.2,bt_laplace_bald,0,33,0.6673916166928859,0.8536280989910193,0.8350554640499427,,,,,
0.6,0.2,bt_laplace_bald,0,34,0.6673916166928859,0.8536280989910193,0.8350554640499427,,,,,
0.6,0.2,bt_laplace_bald,0,35,0.6933569590643438,0.7390270969995716,0.8150564132938702,,,,,
0.6,0.2,bt_laplace_bald,0,36,0.6933569590643438,0.7390270969995716,0.8150564132938702,,,,,
0.6,0.2,bt_laplace_bald,0,37,0.6933569590643438,0.7390270969995716,0.8150564132938702,,,,,
0.6,0.2,bt_laplace_bald,0,38,0.6933569590643438,0.7390270969995716,0.8150564132938702,,,,,
0.6,0.2,bt_laplace_bald,0,39,0.6933569590643438,0.7390270969995716,0.8150564132938702,,,,,
0.6,0.2,bt_laplace_bald,0,40,0.6395718151324585,0.7974057196429618,0.9143074998188379,,,,,
0.6,0.2,bt_laplace_bald,0,41,0.6395718151324585,0.7974057196429618,0.9143074998188379,,,,,
0.6,0.2,bt_laplace_bald,0,42,0.6395718151324585,0.7974057196429618,0.9143074998188379,,,,,
0.6,0.2,bt_laplace_bald,0,43,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,44,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,45,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,46,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,47,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,48,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,49,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,50,0.36047055254707644,1.2464727547676606,2.1506148492681776,,,,,
0.6,0.2,bt_laplace_bald,0,-1,0.36047055254707644,1.2464727547676606,2.1506148492681776,3.0,1.0,46.0,0.0,50.0
0.6,0.2,bt_laplace_bald_k,0,1,0.6849892167024048,0.7989190297307271,0.8849811155395251,,,,,
0.6,0.2,bt_laplace_bald_k,0,2,0.2920440668094845,1.3975249630482776,3.2990924409561275,,,,,
0.6,0.2,bt_laplace_bald_k,0,3,0.4901466042153577,1.1608327257530813,2.2378807871944284,,,,,
0.6,0.2,bt_laplace_bald_k,0,4,0.3547593415111582,1.2279921711705994,1.6358545737963888,,,,,
0.6,0.2,bt_laplace_bald_k,0,5,0.4557412656763157,1.1506328080617259,1.8567977145734864,,,,,
0.6,0.2,bt_laplace_bald_k,0,6,0.7299773946026128,0.7724694950930101,0.489845900561965,,,,,
0.6,0.2,bt_laplace_bald_k,0,7,0.7763948037273187,0.7446977212772585,0.2840327827219525,,,,,
0.6,0.2,bt_laplace_bald_k,0,8,0.7542339253989542,0.770609124766354,0.3468024269312474,,,,,
0.6,0.2,bt_laplace_bald_k,0,9,0.7409499188523059,0.7620041831164579,0.4346456854701993,,,,,
0.6,0.2,bt_laplace_bald_k,0,10,0.7461176027570271,0.7445272299859029,0.4027055846762207,,,,,
0.6,0.2,bt_laplace_bald_k,0,11,0.7867612396886283,0.6727896840565954,0.3433869754417581,,,,,
0.6,0.2,bt_laplace_bald_k,0,12,0.8580183038738162,0.5942688921807233,0.23890210443929538,,,,,
0.6,0.2,bt_laplace_bald_k,0,13,0.8512834731949028,0.5957890401073634,0.26093264897682006,,,,,
0.6,0.2,bt_laplace_bald_k,0,14,0.8150110175994624,0.6749982082734001,0.2078987797318022,,,,,
0.6,0.2,bt_laplace_bald_k,0,15,0.7931745593257841,0.7135974261134942,0.26778476926110695,,,,,
0.6,0.2,bt_laplace_bald_k,0,16,0.7894058612559661,0.7163474070175934,0.28233199442329404,,,,,
0.6,0.2,bt_laplace_bald_k,0,17,0.7856490727878152,0.7114399056001857,0.3164830864016009,,,,,
0.6,0.2,bt_laplace_bald_k,0,18,0.7898561425076599,0.700644721387745,0.3063130090029203,,,,,
0.6,0.2,bt_laplace_bald_k,0,19,0.7922486001100334,0.7052906189724335,0.2872000396621536,,,,,
0.6,0.2,bt_laplace_bald_k,0,20,0.7896784668489836,0.7170863463034709,0.28364338838393116,,,,,
0.6,0.2,bt_laplace_bald_k,0,21,0.7944011687659027,0.7119531040901623,0.27162832115922353,,,,,
0.6,0.2,bt_laplace_bald_k,0,22,0.7870491387750149,0.7069357502291145,0.32184934147936456,,,,,
0.6,0.2,bt_laplace_bald_k,0,23,0.8010230724294504,0.6929180329416873,0.27429277156184695,,,,,
0.6,0.2,bt_laplace_bald_k,0,24,0.799297846759204,0.6957829947422313,0.2810441560175517,,,,,
0.6,0.2,bt_laplace_bald_k,0,25,0.7768931112450327,0.7472236957537964,0.2997432567649379,,,,,
0.6,0.2,bt_laplace_bald_k,0,26,0.7744550541748352,0.7620592112433825,0.2818008200585349,,,,,
0.6,0.2,bt_laplace_bald_k,0,27,0.7715014271975769,0.7652496041976118,0.29141232060043676,,,,,
0.6,0.2,bt_laplace_bald_k,0,28,0.7842926268816794,0.7453352055335233,0.25782270274009605,,,,,
0.6,0.2,bt_laplace_bald_k,0,29,0.7804836950654447,0.7574590594636932,0.2527797364821941,,,,,
0.6,0.2,bt_laplace_bald_k,0,30,0.7804288395872728,0.7628066793455944,0.24113296037151094,,,,,
0.6,0.2,bt_laplace_bald_k,0,31,0.7820507935909123,0.7587163397797357,0.2389587465667688,,,,,
0.6,0.2,bt_laplace_bald_k,0,32,0.7866045525030186,0.7599154388554875,0.2044698844589159,,,,,
0.6,0.2,bt_laplace_bald_k,0,33,0.7792608189803049,0.7711356155442809,0.21680538754983614,,,,,
0.6,0.2,bt_laplace_bald_k,0,34,0.7813481414948625,0.7720031478911825,0.20891305680982084,,,,,
0.6,0.2,bt_laplace_bald_k,0,35,0.7818195293725205,0.7632297338598176,0.22828555832731973,,,,,
0.6,0.2,bt_laplace_bald_k,0,36,0.7826158998383969,0.7597385964937562,0.23030911535314552,,,,,
0.6,0.2,bt_laplace_bald_k,0,37,0.7864647622103459,0.7599117694158728,0.2094690185814027,,,,,
0.6,0.2,bt_laplace_bald_k,0,38,0.7834562691990694,0.7586260229875609,0.2232176732011884,,,,,
0.6,0.2,bt_laplace_bald_k,0,39,0.7881616468312151,0.7618378726773155,0.1905106138596569,,,,,
0.6,0.2,bt_laplace_bald_k,0,40,0.7894214650830952,0.760784916892018,0.18535573725299911,,,,,
0.6,0.2,bt_laplace_bald_k,0,41,0.7872123062931816,0.7633498252056216,0.19742161778782155,,,,,
0.6,0.2,bt_laplace_bald_k,0,42,0.7732771570633257,0.7824579412294587,0.226906503594493,,,,,
0.6,0.2,bt_laplace_bald_k,0,43,0.7770555217231605,0.7768468033969841,0.2232615824144207,,,,,
0.6,0.2,bt_laplace_bald_k,0,44,0.7625628504064199,0.8016662839117458,0.2482624923012513,,,,,
0.6,0.2,bt_laplace_bald_k,0,45,0.7521923110084521,0.81333528927322,0.2773955393278974,,,,,
0.6,0.2,bt_laplace_bald_k,0,46,0.7634839469521223,0.7897464292382147,0.26409771917699915,,,,,
0.6,0.2,bt_laplace_bald_k,0,47,0.7436516786214318,0.8232580875854043,0.2863592998022412,,,,,
0.6,0.2,bt_laplace_bald_k,0,48,0.7467712257546351,0.8125355825615527,0.28251139888869076,,,,,
0.6,0.2,bt_laplace_bald_k,0,49,0.7395391336403034,0.8261058638055178,0.28859079304708785,,,,,
0.6,0.2,bt_laplace_bald_k,0,50,0.7401532722059396,0.8307208085250949,0.2692716444564204,,,,,
0.6,0.2,bt_laplace_bald_k,0,-1,0.7401532722059396,0.8307208085250949,0.2692716444564204,20.0,30.0,226.0,3.0,50.0
0.6,0.2,bt_laplace_bald_random,0,1,0.6833408695456699,0.8993974038988133,0.6355527884802631,,,,,
0.6,0.2,bt_laplace_bald_random,0,2,0.5799209563438215,1.0236528104720493,0.8050238492298648,,,,,
0.6,0.2,bt_laplace_bald_random,0,3,0.5352337192402689,1.0929863197172964,1.1405283254781236,,,,,
0.6,0.2,bt_laplace_bald_random,0,4,0.8174583350884822,0.739783704029002,0.007515537627857128,,,,,
0.6,0.2,bt_laplace_bald_random,0,5,0.7280235357462506,0.8588922485812939,0.17436375128587006,,,,,
0.6,0.2,bt_laplace_bald_random,0,6,0.7069647095645091,0.830305452107587,0.7092093792035413,,,,,
0.6,0.2,bt_laplace_bald_random,0,7,0.6292986764009999,0.8722076005910817,1.0835248526399495,,,,,
0.6,0.2,bt_laplace_bald_random,0,8,0.6546418956876271,0.8691821315161039,0.9641702485117172,,,,,
0.6,0.2,bt_laplace_bald_random,0,9,0.4993931390401922,1.0091755411755248,1.8878680838267485,,,,,
0.6,0.2,bt_laplace_bald_random,0,10,0.538812403943628,0.9450658215835953,1.6647346783377635,,,,,
0.6,0.2,bt_laplace_bald_random,0,11,0.5306353929197878,1.0024396479945485,1.621207762418548,,,,,
0.6,0.2,bt_laplace_bald_random,0,12,0.5373102230545126,0.9765045749599675,1.6297513062071478,,,,,
0.6,0.2,bt_laplace_bald_random,0,13,0.5375906826447033,1.004849555426494,1.563922435151402,,,,,
0.6,0.2,bt_laplace_bald_random,0,14,0.5180207163880326,1.0191104736252623,1.6597221979299956,,,,,
0.6,0.2,bt_laplace_bald_random,0,15,0.5069645595573669,1.0465091537500912,1.7097388800588242,,,,,
0.6,0.2,bt_laplace_bald_random,0,16,0.5134724833282236,1.0480403253431962,1.7474100763176792,,,,,
0.6,0.2,bt_laplace_bald_random,0,17,0.5629731716420894,0.9870406377288633,1.474241573639982,,,,,
0.6,0.2,bt_laplace_bald_random,0,18,0.53340652664222,1.0247070072468203,1.7569822786150737,,,,,
0.6,0.2,bt_laplace_bald_random,0,19,0.5303292284101502,1.0245979329811556,1.7321330820847014,,,,,
0.6,0.2,bt_laplace_bald_random,0,20,0.543491350192846,1.0126059255190725,1.617436028474851,,,,,
0.6,0.2,bt_laplace_bald_random,0,21,0.5619168235543444,0.9732026049794732,1.44156725304538,,,,,
0.6,0.2,bt_laplace_bald_random,0,22,0.5287078532011661,1.0075294977593332,1.717823679538066,,,,,
0.6,0.2,bt_laplace_bald_random,0,23,0.5411931353860712,1.006337146928129,1.6992662457103553,,,,,
0.6,0.2,bt_laplace_bald_random,0,24,0.5828294988325022,0.9328768998159137,1.3341797490110427,,,,,
0.6,0.2,bt_laplace_bald_random,0,25,0.5519160228717758,0.9769899999693146,1.6368958755806045,,,,,
0.6,0.2,bt_laplace_bald_random,0,26,0.5115108506556597,1.0352455824940792,1.5140428790562837,,,,,
0.6,0.2,bt_laplace_bald_random,0,27,0.46993752221078194,1.095301793767163,1.7735504048853474,,,,,
0.6,0.2,bt_laplace_bald_random,0,28,0.4928316192627945,1.0805148964964273,1.5902643887380155,,,,,
0.6,0.2,bt_laplace_bald_random,0,29,0.4909572135449177,1.0678190568454542,1.641574209074505,,,,,
0.6,0.2,bt_laplace_bald_random,0,30,0.4562853368483353,1.1356601501486532,1.6280318750918354,,,,,
0.6,0.2,bt_laplace_bald_random,0,31,0.45057094502771056,1.1439046862242093,1.6265308617953806,,,,,
0.6,0.2,bt_laplace_bald_random,0,32,0.46709081725504353,1.1245153059664683,1.5953536529865255,,,,,
0.6,0.2,bt_laplace_bald_random,0,33,0.38697491666882816,1.2220457434678962,1.5391125611614929,,,,,
0.6,0.2,bt_laplace_bald_random,0,34,0.4312588460813632,1.1573669612178943,1.5332291301158631,,,,,
0.6,0.2,bt_laplace_bald_random,0,35,0.3837263116663995,1.2210459813678831,1.620055580633624,,,,,
0.6,0.2,bt_laplace_bald_random,0,36,0.42467686143519423,1.1921632627428036,1.53120232078229,,,,,
0.6,0.2,bt_laplace_bald_random,0,37,0.3680664759966983,1.246313981569422,1.647667196744825,,,,,
0.6,0.2,bt_laplace_bald_random,0,38,0.42775364856365344,1.1658485056226868,1.475533070823281,,,,,
0.6,0.2,bt_laplace_bald_random,0,39,0.5119469600367634,1.0507526559851295,1.1470718202162717,,,,,
0.6,0.2,bt_laplace_bald_random,0,40,0.43650423827571705,1.0953490569126028,1.2890882157607237,,,,,
0.6,0.2,bt_laplace_bald_random,0,41,0.42071300404408446,1.138430273510695,1.3043924955709953,,,,,
0.6,0.2,bt_laplace_bald_random,0,42,0.36882904976368247,1.1766098525689161,1.3597996440053106,,,,,
0.6,0.2,bt_laplace_bald_random,0,43,0.3825861176942351,1.1821691423857232,1.313694776972383,,,,,
0.6,0.2,bt_laplace_bald_random,0,44,0.39630197820549035,1.1541122406061242,1.393470499425734,,,,,
0.6,0.2,bt_laplace_bald_random,0,45,0.4335476209288937,1.1099454715687433,1.4288997506828618,,,,,
0.6,0.2,bt_laplace_bald_random,0,46,0.42638506815524024,1.0759596235369295,1.30784978771832,,,,,
0.6,0.2,bt_laplace_bald_random,0,47,0.48409953681265466,0.9817365451488368,1.1853445298782561,,,,,
0.6,0.2,bt_laplace_bald_random,0,48,0.4701662162520319,1.0094460003396941,1.2951122249786056,,,,,
0.6,0.2,bt_laplace_bald_random,0,49,0.42754908352928733,1.0100801654296683,1.1013570822582557,,,,,
0.6,0.2,bt_laplace_bald_random,0,50,0.4574032089575239,0.9397158514110662,1.001656392751519,,,,,
0.6,0.2,bt_laplace_bald_random,0,-1,0.4574032089575239,0.9397158514110662,1.001656392751519,6.0,4.0,40.0,0.0,50.0
0.6,0.2,bt_laplace_bald_left,0,1,0.4341024787186514,0.9874685376338821,2.3570584683374385,,,,,
0.6,0.2,bt_laplace_bald_left,0,2,0.47851362192778546,0.968691243933949,2.118253446176753,,,,,
0.6,0.2,bt_laplace_bald_left,0,3,0.5486217391133547,0.9030574706416682,1.3902526163991076,,,,,
0.6,0.2,bt_laplace_bald_left,0,4,0.4648797059606785,0.9895954798286198,1.6995030492970222,,,,,
0.6,0.2,bt_laplace_bald_left,0,5,0.8889722565302155,0.5416689303448868,0.19123381732664502,,,,,
0.6,0.2,bt_laplace_bald_left,0,6,0.7069839079959298,0.8173438074276885,0.5044330092728977,,,,,
0.6,0.2,bt_laplace_bald_left,0,7,0.7481782469282001,0.7062327762223178,0.4169523867261756,,,,,
0.6,0.2,bt_laplace_bald_left,0,8,0.7137374472484558,0.8047614745593327,0.45597446568047617,,,,,
0.6,0.2,bt_laplace_bald_left,0,9,0.7791771588185131,0.7747338271787008,0.14841888730622127,,,,,
0.6,0.2,bt_laplace_bald_left,0,10,0.7560719231046457,0.8222538594449044,0.14382057769403253,,,,,
0.6,0.2,bt_laplace_bald_left,0,11,0.7602699110740093,0.7788428991980811,0.2811581881758746,,,,,
0.6,0.2,bt_laplace_bald_left,0,12,0.7644503812442196,0.7763129135232638,0.24533415044739937,,,,,
0.6,0.2,bt_laplace_bald_left,0,13,0.8011564273743361,0.7160288877049187,0.21236528892501516,,,,,
0.6,0.2,bt_laplace_bald_left,0,14,0.7855637648688307,0.7523688568562289,0.19889641345615935,,,,,
0.6,0.2,bt_laplace_bald_left,0,15,0.7920836329936319,0.7460163404235283,0.17187898135948396,,,,,
0.6,0.2,bt_laplace_bald_left,0,16,0.7982872871514489,0.739824003247204,0.1556126794443324,,,,,
0.6,0.2,bt_laplace_bald_left,0,17,0.7656120770823927,0.7892952601643625,0.23273823302381222,,,,,
0.6,0.2,bt_laplace_bald_left,0,18,0.7105756979414602,0.8524633586146014,0.41820745661791525,,,,,
0.6,0.2,bt_laplace_bald_left,0,19,0.7914105436941298,0.7565824968294368,0.21530869019456342,,,,,
0.6,0.2,bt_laplace_bald_left,0,20,0.7669812370801167,0.7933715034552854,0.23043655854442052,,,,,
0.6,0.2,bt_laplace_bald_left,0,21,0.7593184617594649,0.7941853001796136,0.2212376498493867,,,,,
0.6,0.2,bt_laplace_bald_left,0,22,0.7620880813626334,0.7860473476465711,0.21418520247680392,,,,,
0.6,0.2,bt_laplace_bald_left,0,23,0.737818362452372,0.8280575515190677,0.2439401971988931,,,,,
0.6,0.2,bt_laplace_bald_left,0,24,0.7453135051659949,0.813006369712909,0.2518551702950226,,,,,
0.6,0.2,bt_laplace_bald_left,0,25,0.7446778857977738,0.8161150972552168,0.25179435590373433,,,,,
0.6,0.2,bt_laplace_bald_left,0,26,0.7430022751141614,0.8103585758982907,0.27456537888698324,,,,,
0.6,0.2,bt_laplace_bald_left,0,27,0.7431569619066624,0.8095781065694547,0.2765147750813811,,,,,
0.6,0.2,bt_laplace_bald_left,0,28,0.742477435879552,0.8117645961817035,0.25563295394550956,,,,,
0.6,0.2,bt_laplace_bald_left,0,29,0.7352182636100288,0.826393060119647,0.2455608686169227,,,,,
0.6,0.2,bt_laplace_bald_left,0,30,0.7413109647244541,0.8114405043572586,0.23993046825196793,,,,,
0.6,0.2,bt_laplace_bald_left,0,31,0.7456457638493216,0.8185060328784464,0.2298866584563984,,,,,
0.6,0.2,bt_laplace_bald_left,0,32,0.7369414299871042,0.8197107732577144,0.2460679397442925,,,,,
0.6,0.2,bt_laplace_bald_left,0,33,0.7352058053717075,0.8271563117646967,0.26586905459679244,,,,,
0.6,0.2,bt_laplace_bald_left,0,34,0.7225266830314451,0.8365886785389203,0.2901795270574667,,,,,
0.6,0.2,bt_laplace_bald_left,0,35,0.7260589287475738,0.8368210718126274,0.26281839657572537,,,,,
0.6,0.2,bt_laplace_bald_left,0,36,0.7269007675742779,0.8414060569465192,0.24042843996229743,,,,,
0.6,0.2,bt_laplace_bald_left,0,37,0.7328284588598396,0.8348179955604454,0.22836031869338647,,,,,
0.6,0.2,bt_laplace_bald_left,0,38,0.7222238524066693,0.8378041568803125,0.27488168428930243,,,,,
0.6,0.2,bt_laplace_bald_left,0,39,0.7337131593366868,0.8261373041627389,0.23158506995026445,,,,,
0.6,0.2,bt_laplace_bald_left,0,40,0.733452433416334,0.8201864969263819,0.23812853751012772,,,,,
0.6,0.2,bt_laplace_bald_left,0,41,0.7347861931688955,0.8187085978792824,0.2483632548293726,,,,,
0.6,0.2,bt_laplace_bald_left,0,42,0.7455816543482389,0.8038512005867552,0.2248079078828979,,,,,
0.6,0.2,bt_laplace_bald_left,0,43,0.741540115869004,0.8097366984793137,0.25533258091015815,,,,,
0.6,0.2,bt_laplace_bald_left,0,44,0.7494998872145184,0.7952451293837681,0.23524553958563157,,,,,
0.6,0.2,bt_laplace_bald_left,0,45,0.7457487990159961,0.7919160228125437,0.2531689218536277,,,,,
0.6,0.2,bt_laplace_bald_left,0,46,0.7394264448222027,0.802877009721747,0.2512797417259566,,,,,
0.6,0.2,bt_laplace_bald_left,0,47,0.7480454198820942,0.7912203815899416,0.24874997056199694,,,,,
0.6,0.2,bt_laplace_bald_left,0,48,0.7536876213015,0.7887377097868535,0.24225641585334529,,,,,
0.6,0.2,bt_laplace_bald_left,0,49,0.7558561558891524,0.7866073750285298,0.2263275850857835,,,,,
0.6,0.2,bt_laplace_bald_left,0,50,0.7394577441073383,0.7945168705588135,0.2997689869799697,,,,,
0.6,0.2,bt_laplace_bald_left,0,-1,0.7394577441073383,0.7945168705588135,0.2997689869799697,6.0,6.0,38.0,0.0,50.0
0.6,0.4,multiframe,0,1,0.6267400403033765,0.8548299138259208,1.7342785114963362,,,,,
