tau,tau_prime,method,final_cos_sim,final_stderr,n_left,n_right,n_indifferent,n_incomparable,n_decisive_total,n_forced,learning_curve_mean,learning_curve_stderr
0.2,0.8,bt_laplace_bald_random,0.7848660631650023,0.11164637763582308,15,16,0,9,40,9,"0.6151,0.7199,0.7155,0.8497,0.8532,0.8060,0.7229,0.7822,0.7671,0.8120,0.7877,0.7986,0.8080,0.8444,0.8096,0.8573,0.7879,0.8718,0.7633,0.7849","0.0811,0.0434,0.0540,0.0214,0.0030,0.0940,0.0800,0.1040,0.0995,0.0826,0.1078,0.0936,0.0621,0.0697,0.0862,0.0608,0.1017,0.0622,0.1401,0.1116"
0.2,0.8,bt_laplace_bald_left,0.4879432647819969,0.17656782386150985,7,17,5,11,40,16,"0.5542,0.6604,0.6808,0.5339,0.6189,0.5863,0.5219,0.5203,0.5134,0.4795,0.4582,0.4033,0.3881,0.4419,0.5047,0.4925,0.4941,0.4534,0.5167,0.4879","0.1482,0.1162,0.0087,0.1393,0.1462,0.1858,0.1413,0.2116,0.2025,0.1668,0.1879,0.1470,0.1161,0.1482,0.2109,0.1784,0.1196,0.1672,0.1744,0.1766"
0.4,0.0,multiframe,0.9940625191363891,0.0007527164009865552,11,12,17,0,23,0,"0.7638,0.9120,0.9728,0.8910,0.9498,0.9382,0.9557,0.9682,0.9569,0.9674,0.9906,0.9734,0.9753,0.9859,0.9854,0.9925,0.9993,0.9716,0.9740,0.9941","0.1135,0.0312,0.0054,0.0562,0.0026,0.0266,0.0040,0.0085,0.0068,0.0112,0.0032,0.0001,0.0161,0.0042,0.0088,0.0015,0.0002,0.0033,0.0144,0.0008"
0.4,0.0,bt_laplace_bald,0.746421434402426,0.00190000340436707,22,13,5,0,35,0,"0.6188,0.7776,0.7834,0.7756,0.6504,0.6891,0.5841,0.6131,0.7187,0.8141,0.8559,0.8644,0.7753,0.7233,0.7412,0.7843,0.6615,0.6341,0.7539,0.7464","0.1139,0.0699,0.0170,0.0854,0.0419,0.0392,0.0842,0.1259,0.0773,0.0619,0.0441,0.0320,0.0723,0.0230,0.0213,0.0307,0.0734,0.0435,0.0394,0.0019"
0.4,0.0,bt_laplace_bald_k,0.7177493877490987,0.1648605156058393,16,24,16,0,40,0,"0.6230,0.7292,0.6162,0.6105,0.7860,0.6649,0.5348,0.5367,0.6064,0.6500,0.6637,0.5938,0.6321,0.6235,0.6333,0.6545,0.6153,0.6512,0.7021,0.7177","0.0963,0.0558,0.1020,0.1225,0.0664,0.1008,0.0462,0.0327,0.0589,0.0617,0.1242,0.1068,0.1323,0.1955,0.1974,0.1736,0.2351,0.2136,0.1830,0.1649"
0.4,0.0,bt_laplace_bald_random,0.8848864066592281,0.04946178685738536,16,16,8,0,40,8,"0.5370,0.5662,0.6860,0.7387,0.6967,0.7030,0.7093,0.6370,0.6607,0.6857,0.6845,0.7087,0.7716,0.8538,0.8350,0.8509,0.8505,0.8030,0.8519,0.8849","0.1041,0.0309,0.0658,0.0893,0.1479,0.0639,0.0626,0.1767,0.1730,0.1619,0.1634,0.1362,0.1123,0.0582,0.0721,0.0640,0.0722,0.1044,0.0561,0.0495"
0.4,0.0,bt_laplace_bald_left,0.7348607858887228,0.13942906795464446,17,16,7,0,40,7,"0.6653,0.6094,0.7171,0.6392,0.5007,0.6184,0.6105,0.5863,0.7280,0.7501,0.7109,0.6239,0.7804,0.8329,0.8213,0.8052,0.7923,0.7635,0.7154,0.7349","0.0200,0.0083,0.0399,0.0096,0.0465,0.0992,0.0431,0.0048,0.0703,0.0904,0.0467,0.0637,0.0427,0.0442,0.0388,0.0433,0.0730,0.1139,0.1308,0.1394"
0.4,0.2,multiframe,0.9800376364923661,0.009094898798479186,10,9,20,1,19,0,"0.7219,0.9010,0.8807,0.9269,0.9331,0.9636,0.8441,0.9596,0.9014,0.9475,0.9312,0.9151,0.9557,0.9952,0.9831,0.9595,0.9270,0.9956,0.9850,0.9800","0.0652,0.0575,0.0588,0.0197,0.0089,0.0192,0.0937,0.0206,0.0203,0.0149,0.0297,0.0468,0.0263,0.0002,0.0096,0.0090,0.0294,0.0008,0.0005,0.0091"
0.4,0.2,bt_laplace_bald,0.8540244344474677,0.05881454433209514,18,13,6,3,31,0,"0.6058,0.5815,0.6496,0.7555,0.7902,0.7852,0.8157,0.7385,0.7534,0.7307,0.7595,0.7458,0.8029,0.8025,0.8167,0.7190,0.7333,0.7711,0.7751,0.8540","0.0914,0.0125,0.0244,0.0017,0.0267,0.0925,0.0516,0.0810,0.0916,0.1024,0.1149,0.1097,0.0856,0.0972,0.0768,0.1601,0.1478,0.1253,0.1155,0.0588"
0.4,0.2,bt_laplace_bald_k,0.76541076364158,0.13949494544871982,23,17,1,3,40,0,"0.5791,0.6933,0.7776,0.7221,0.8184,0.8696,0.7381,0.7627,0.6925,0.6624,0.7552,0.8045,0.7701,0.6786,0.6876,0.7966,0.8033,0.8165,0.7967,0.7654","0.0597,0.0391,0.0418,0.1372,0.1122,0.0668,0.1595,0.1490,0.1942,0.1917,0.1222,0.0942,0.1386,0.2008,0.1884,0.1130,0.1177,0.1048,0.1278,0.1395"
0.4,0.2,bt_laplace_bald_random,0.9601799875610291,0.00663788826639421,18,16,4,2,40,6,"0.6123,0.6526,0.7955,0.6896,0.7790,0.8064,0.8791,0.7555,0.8537,0.7395,0.8450,0.8639,0.8556,0.8957,0.9335,0.9422,0.9539,0.9550,0.9540,0.9602","0.1276,0.0830,0.0210,0.1913,0.1342,0.1140,0.0564,0.1419,0.0780,0.1484,0.0788,0.0674,0.0612,0.0362,0.0187,0.0016,0.0056,0.0052,0.0004,0.0066"
0.4,0.2,bt_laplace_bald_left,0.9597831058469956,0.004779166164358408,18,16,3,3,40,6,"0.6512,0.4719,0.5694,0.6922,0.6125,0.6856,0.5935,0.6156,0.5997,0.7153,0.7099,0.7880,0.6970,0.7549,0.7809,0.8774,0.9175,0.9449,0.9611,0.9598","0.0049,0.1315,0.1236,0.1133,0.2115,0.1604,0.2520,0.2533,0.2617,0.1960,0.1860,0.1336,0.1892,0.1529,0.1324,0.0559,0.0362,0.0143,0.0060,0.0048"
0.4,0.4,multiframe,0.9872403737399211,0.004946165639582236,11,9,17,3,20,0,"0.5638,0.8843,0.7958,0.9707,0.9694,0.9476,0.9468,0.9120,0.9754,0.9860,0.9517,0.9616,0.9835,0.9853,0.9862,0.9690,0.9962,0.9666,0.9783,0.9872","0.0643,0.0050,0.0675,0.0061,0.0015,0.0107,0.0172,0.0442,0.0113,0.0048,0.0224,0.0011,0.0037,0.0085,0.0053,0.0189,0.0003,0.0217,0.0109,0.0049"
0.4,0.4,bt_laplace_bald,0.5292521145281996,0.18209148866676098,13,16,6,5,29,0,"0.6415,0.6060,0.5991,0.5925,0.6155,0.5813,0.6222,0.5284,0.5900,0.4566,0.4850,0.5484,0.5985,0.5809,0.5925,0.5963,0.5388,0.5543,0.5576,0.5293","0.0970,0.0814,0.0881,0.1070,0.0348,0.0173,0.0172,0.0975,0.0301,0.0911,0.1150,0.2235,0.1505,0.2302,0.2395,0.2196,0.1875,0.1068,0.1936,0.1821"
0.4,0.4,bt_laplace_bald_k,0.6470936817885093,0.2199435889661262,22,18,11,6,40,0,"0.7225,0.6526,0.6243,0.6101,0.7054,0.7593,0.7091,0.7881,0.7745,0.6429,0.6587,0.6729,0.6218,0.6371,0.5813,0.5923,0.5907,0.5915,0.6540,0.6471","0.0560,0.1593,0.1696,0.1844,0.1693,0.1349,0.1517,0.1237,0.0871,0.2233,0.2190,0.2037,0.2392,0.2290,0.2524,0.2588,0.2592,0.2512,0.2058,0.2199"
0.4,0.4,bt_laplace_bald_random,0.5722699014172716,0.08674751577008648,14,11,14,1,40,15,"0.6724,0.5188,0.4630,0.4780,0.4889,0.5732,0.6588,0.5352,0.5800,0.5517,0.5636,0.6482,0.6658,0.6727,0.5769,0.6149,0.5950,0.5856,0.5756,0.5723","0.1096,0.1422,0.1502,0.1339,0.1218,0.2059,0.2139,0.1886,0.1891,0.1329,0.2148,0.2122,0.1743,0.1796,0.2143,0.1846,0.0739,0.0661,0.0063,0.0867"
0.4,0.4,bt_laplace_bald_left,0.9446178646313825,0.002105199674517477,17,13,3,7,40,10,"0.5751,0.5770,0.5781,0.6430,0.5501,0.7138,0.8451,0.8970,0.9142,0.9167,0.9089,0.9063,0.9367,0.9146,0.9506,0.9557,0.9568,0.9588,0.9640,0.9446","0.1627,0.1823,0.1889,0.1929,0.1525,0.1268,0.0749,0.0497,0.0152,0.0288,0.0477,0.0459,0.0207,0.0133,0.0144,0.0031,0.0108,0.0120,0.0015,0.0021"
0.4,0.6,multiframe,0.9891974311311102,0.001317514863252712,10,8,19,3,18,0,"0.6500,0.7388,0.8779,0.9295,0.9246,0.9147,0.9517,0.8883,0.9359,0.9832,0.9545,0.9839,0.9855,0.9939,0.9730,0.9881,0.9701,0.9796,0.8963,0.9892","0.1412,0.0605,0.0315,0.0101,0.0152,0.0492,0.0018,0.0137,0.0241,0.0078,0.0178,0.0035,0.0080,0.0010,0.0160,0.0053,0.0089,0.0012,0.0712,0.0013"
0.4,0.6,bt_laplace_bald,0.8102627551650794,0.05133557628195816,11,19,4,6,30,0,"0.6383,0.6929,0.7338,0.8257,0.8583,0.8504,0.8885,0.8914,0.8700,0.9255,0.8768,0.7795,0.8515,0.8104,0.8396,0.7503,0.7276,0.7874,0.8245,0.8103","0.0977,0.0360,0.0670,0.0001,0.0565,0.0280,0.0038,0.0257,0.0448,0.0047,0.0419,0.1161,0.0630,0.0909,0.0640,0.0604,0.1210,0.0572,0.0567,0.0513"
0.4,0.6,bt_laplace_bald_k,0.8365249120721552,0.09490058763635198,24,16,4,7,40,0,"0.5387,0.5464,0.6416,0.7829,0.6756,0.6871,0.7187,0.7537,0.7187,0.7500,0.7881,0.8323,0.7863,0.7188,0.7414,0.7005,0.7493,0.7610,0.8024,0.8365","0.1481,0.1273,0.1087,0.0691,0.1700,0.1805,0.1673,0.1464,0.1698,0.1415,0.0890,0.0917,0.1196,0.1541,0.1487,0.1585,0.1554,0.1488,0.1284,0.0949"
0.4,0.6,bt_laplace_bald_random,0.8666496409721631,0.06166326920383397,15,13,6,6,40,12,"0.6160,0.6990,0.6522,0.7097,0.6299,0.6465,0.7464,0.8773,0.9083,0.9202,0.9347,0.9150,0.9249,0.9334,0.9306,0.8941,0.8482,0.8938,0.9170,0.8666","0.0543,0.0573,0.1224,0.1771,0.2260,0.2304,0.1422,0.0617,0.0398,0.0293,0.0101,0.0316,0.0259,0.0166,0.0170,0.0442,0.0743,0.0476,0.0323,0.0617"
0.4,0.6,bt_laplace_bald_left,0.7463959903609954,0.1589325462778163,12,15,7,6,40,13,"0.6329,0.6206,0.6254,0.5828,0.7284,0.7912,0.7397,0.6653,0.6902,0.6437,0.6293,0.6834,0.7772,0.8200,0.7635,0.6727,0.6082,0.6638,0.7363,0.7464","0.0772,0.0224,0.1649,0.1943,0.1320,0.1237,0.1724,0.2127,0.1996,0.2245,0.2426,0.2034,0.1371,0.0945,0.1538,0.2148,0.2528,0.2245,0.1632,0.1589"
0.4,0.8,multiframe,0.9937712563606671,0.0039954607671058694,8,7,22,3,15,0,"0.6428,0.6678,0.7674,0.8900,0.8375,0.9583,0.9450,0.9846,0.9853,0.9557,0.9791,0.9739,0.8723,0.9882,0.9781,0.9892,0.9489,0.9871,0.9816,0.9938","0.0850,0.0988,0.0008,0.0671,0.0359,0.0262,0.0280,0.0027,0.0065,0.0102,0.0007,0.0123,0.0054,0.0038,0.0070,0.0037,0.0248,0.0069,0.0112,0.0040"
0.4,0.8,bt_laplace_bald,0.6905643053582877,0.14981375195160024,13,18,6,3,31,0,"0.5492,0.5869,0.5786,0.5441,0.6441,0.7846,0.6003,0.5667,0.5681,0.5979,0.7184,0.7831,0.8810,0.8015,0.8125,0.8088,0.8627,0.8947,0.8702,0.6906","0.1536,0.1128,0.1750,0.1236,0.0577,0.0879,0.1288,0.1403,0.1065,0.0457,0.0690,0.0332,0.0357,0.0018,0.0524,0.0053,0.0157,0.0039,0.0589,0.1498"
0.4,0.8,bt_laplace_bald_k,0.6595185055007017,0.19796813283692313,15,25,12,10,40,0,"0.5532,0.5810,0.6221,0.6576,0.6769,0.6951,0.6435,0.7186,0.7586,0.7259,0.7207,0.7686,0.7313,0.7552,0.7378,0.7684,0.7264,0.7461,0.7097,0.6595","0.0507,0.0461,0.0166,0.0780,0.1300,0.0898,0.0735,0.0553,0.0673,0.1315,0.1319,0.1175,0.1331,0.1363,0.1500,0.1279,0.1448,0.1440,0.1495,0.1980"
0.4,0.8,bt_laplace_bald_random,0.5376905979496246,0.23191982892616933,10,13,12,5,40,17,"0.5984,0.5984,0.5410,0.5447,0.4574,0.4968,0.5261,0.4652,0.4529,0.6206,0.6330,0.5299,0.5838,0.5280,0.5191,0.6015,0.5321,0.4640,0.5553,0.5377","0.0666,0.0530,0.1002,0.0663,0.1123,0.0518,0.1194,0.1140,0.1015,0.0551,0.0055,0.1284,0.0736,0.1698,0.1396,0.0628,0.1677,0.1606,0.2008,0.2319"
0.4,0.8,bt_laplace_bald_left,0.9534278728429121,0.005218639004734814,12,16,2,10,40,12,"0.5787,0.5968,0.6445,0.8108,0.8489,0.8354,0.8770,0.9169,0.8115,0.8819,0.8924,0.9080,0.9449,0.9544,0.9512,0.9430,0.9496,0.9643,0.9569,0.9534","0.0303,0.0841,0.0910,0.0630,0.0115,0.0676,0.0642,0.0421,0.1071,0.0554,0.0467,0.0419,0.0206,0.0064,0.0106,0.0043,0.0007,0.0071,0.0084,0.0052"
0.6,0.0,multiframe,0.9946955354462086,0.0029183924007411223,10,15,15,0,25,0,"0.6363,0.9100,0.8976,0.9554,0.9470,0.9529,0.9690,0.9752,0.9303,0.8990,0.9552,0.9874,0.9585,0.9919,0.9876,0.9657,0.9855,0.9958,0.9894,0.9947","0.0852,0.0104,0.0230,0.0043,0.0071,0.0045,0.0011,0.0099,0.0450,0.0643,0.0020,0.0056,0.0076,0.0004,0.0048,0.0231,0.0088,0.0015,0.0055,0.0029"
0.6,0.0,bt_laplace_bald,0.4660355948094689,0.05620610253482345,9,8,23,0,17,0,"0.6110,0.5875,0.6731,0.6301,0.4597,0.5430,0.6003,0.4978,0.5516,0.5261,0.5483,0.4606,0.4528,0.5427,0.5346,0.4711,0.5205,0.4315,0.4482,0.4660","0.1083,0.0620,0.0643,0.0573,0.0884,0.0012,0.0494,0.0313,0.0126,0.0002,0.0190,0.0665,0.0707,0.0109,0.0100,0.0375,0.0287,0.0410,0.0705,0.0562"
0.6,0.0,bt_laplace_bald_k,0.4657313904337823,0.1125637427460335,21,19,99,0,40,0,"0.6162,0.5847,0.4827,0.5151,0.5394,0.5180,0.5214,0.6499,0.6687,0.6328,0.6069,0.5617,0.4594,0.4118,0.4414,0.5156,0.4833,0.4856,0.4245,0.4657","0.1286,0.1661,0.1490,0.1324,0.1052,0.1082,0.1101,0.1253,0.1562,0.1606,0.1685,0.1994,0.1768,0.1242,0.1256,0.1269,0.1585,0.1342,0.1096,0.1126"
0.6,0.0,bt_laplace_bald_random,0.795587736438968,0.11358887001728184,7,13,20,0,40,20,"0.5807,0.5732,0.5251,0.5510,0.6284,0.6548,0.6569,0.7043,0.7487,0.7102,0.7299,0.7775,0.7672,0.7834,0.7638,0.7320,0.7576,0.7380,0.7293,0.7956","0.1070,0.0376,0.0045,0.0268,0.0710,0.1193,0.1608,0.1462,0.1282,0.1382,0.1303,0.1174,0.1328,0.1028,0.1299,0.1391,0.1337,0.1148,0.1433,0.1136"
0.6,0.0,bt_laplace_bald_left,0.5400021029970439,0.05603978065273566,4,7,29,0,40,29,"0.5241,0.5429,0.5779,0.6721,0.5937,0.5265,0.5425,0.6396,0.5493,0.6114,0.5328,0.4896,0.5099,0.5631,0.6087,0.5620,0.6003,0.6437,0.5691,0.5400","0.0529,0.0051,0.0673,0.0280,0.0375,0.1422,0.1466,0.1975,0.1645,0.1873,0.1693,0.0906,0.1180,0.1171,0.1203,0.0533,0.1415,0.1542,0.1003,0.0560"
0.6,0.2,multiframe,0.9026212316750547,0.06807110444800282,8,11,18,3,19,0,"0.6415,0.7816,0.8531,0.8724,0.9566,0.9152,0.9555,0.9552,0.9661,0.8928,0.9785,0.9353,0.8463,0.9921,0.6691,0.9975,0.9905,0.5606,0.9564,0.9026","0.0723,0.0882,0.0819,0.0214,0.0070,0.0156,0.0035,0.0256,0.0166,0.0689,0.0062,0.0408,0.1031,0.0011,0.1976,0.0002,0.0035,0.2593,0.0157,0.0681"
0.6,0.2,bt_laplace_bald,0.7314423900218726,0.08157797805401146,10,8,20,2,18,0,"0.6887,0.6445,0.6467,0.6379,0.6156,0.6430,0.6771,0.7119,0.6453,0.6382,0.6083,0.6982,0.6565,0.6188,0.6648,0.6760,0.8094,0.7634,0.7932,0.7314","0.0422,0.0632,0.0638,0.0260,0.0406,0.0139,0.0150,0.0792,0.0374,0.0161,0.0546,0.0803,0.0987,0.0776,0.0600,0.0293,0.0097,0.0998,0.1022,0.0816"
0.6,0.2,bt_laplace_bald_k,0.7657255341673805,0.0390206144643562,20,20,22,2,40,0,"0.6193,0.6734,0.7245,0.5444,0.4884,0.4432,0.4511,0.4941,0.4813,0.3395,0.4592,0.5697,0.6684,0.7823,0.6676,0.6257,0.7277,0.8195,0.7002,0.7657","0.0993,0.0956,0.0880,0.1812,0.1248,0.1176,0.1102,0.1146,0.0805,0.0694,0.0076,0.0906,0.0330,0.0155,0.0684,0.0531,0.0200,0.0209,0.0161,0.0390"
0.6,0.2,bt_laplace_bald_random,0.26717117418436187,0.009436013939698206,8,5,26,1,40,27,"0.5540,0.6333,0.4666,0.3614,0.3198,0.3231,0.3374,0.3979,0.2869,0.2966,0.3902,0.3993,0.3292,0.2946,0.2785,0.2638,0.2892,0.2556,0.2731,0.2672","0.0875,0.1085,0.0525,0.0137,0.0305,0.0255,0.0313,0.0464,0.0584,0.0076,0.0713,0.0014,0.0226,0.0150,0.0024,0.0460,0.0057,0.0101,0.0250,0.0094"
0.6,0.2,bt_laplace_bald_left,0.8778953677860133,0.05895554043452366,10,7,21,2,40,23,"0.5766,0.4836,0.5041,0.5031,0.5642,0.4242,0.5110,0.4479,0.4500,0.5795,0.5972,0.5299,0.6131,0.7052,0.7672,0.8322,0.8095,0.8786,0.8795,0.8779","0.1149,0.0971,0.1074,0.1181,0.0541,0.0922,0.0407,0.0849,0.0970,0.0235,0.0383,0.0305,0.0250,0.0494,0.0169,0.0385,0.0713,0.0372,0.0535,0.0590"
0.6,0.4,multiframe,0.992084120906709,0.0008076701780901487,13,12,13,2,25,0,"0.7961,0.6791,0.8273,0.8706,0.9323,0.8433,0.9525,0.9696,0.9856,0.9806,0.9929,0.9961,0.9929,0.9425,0.9905,0.9897,0.9970,0.9929,0.9704,0.9921","0.0232,0.0935,0.1030,0.0281,0.0187,0.1059,0.0230,0.0124,0.0039,0.0112,0.0001,0.0011,0.0006,0.0365,0.0028,0.0040,0.0006,0.0019,0.0201,0.0008"
0.6,0.4,bt_laplace_bald,0.5967980008800835,0.025363628368069706,6,7,25,2,13,0,"0.6399,0.6763,0.7140,0.4692,0.4996,0.5442,0.5329,0.5152,0.4790,0.4631,0.5969,0.6539,0.7079,0.6465,0.6648,0.6130,0.6002,0.5808,0.6619,0.5968","0.0781,0.0694,0.0206,0.0594,0.0741,0.0704,0.0625,0.0736,0.0141,0.0672,0.0256,0.0806,0.0083,0.0392,0.0366,0.0771,0.0260,0.0755,0.0024,0.0254"
0.6,0.4,bt_laplace_bald_k,0.41518024844871776,0.1400038239389719,18,22,95,5,40,0,"0.6413,0.6136,0.6394,0.4996,0.4209,0.4832,0.4220,0.4642,0.3956,0.4019,0.4021,0.4081,0.4268,0.3778,0.4177,0.4380,0.4124,0.3864,0.3857,0.4152","0.0798,0.1119,0.0342,0.0951,0.0631,0.1100,0.1733,0.1751,0.1345,0.1474,0.1462,0.1259,0.1333,0.1390,0.1616,0.1292,0.1512,0.1411,0.1207,0.1400"
0.6,0.4,bt_laplace_bald_random,0.5503032415320461,0.07732552311384061,6,3,29,2,40,31,"0.4780,0.5580,0.5226,0.5881,0.4661,0.5429,0.5071,0.5328,0.5652,0.6521,0.6035,0.7264,0.6577,0.5872,0.5678,0.5206,0.5394,0.6018,0.5854,0.5503","0.1196,0.1773,0.1562,0.1591,0.1234,0.0945,0.0831,0.1329,0.0875,0.0207,0.0561,0.0250,0.0025,0.0943,0.1044,0.1579,0.1233,0.0308,0.0731,0.0773"
0.6,0.4,bt_laplace_bald_left,0.6789611524747114,0.02057708267931295,9,9,19,3,40,22,"0.5108,0.5685,0.6291,0.7185,0.7769,0.7543,0.7935,0.7048,0.7530,0.7467,0.7491,0.7949,0.8135,0.8319,0.8693,0.8471,0.7990,0.8307,0.7816,0.6790","0.1016,0.0567,0.0568,0.0557,0.0887,0.1291,0.1045,0.0878,0.0780,0.1127,0.1274,0.0901,0.0806,0.0485,0.0292,0.0387,0.1047,0.0289,0.0309,0.0206"
0.6,0.6,multiframe,0.994257576467656,0.0020717604492700645,8,10,11,11,18,0,"0.6800,0.8500,0.8340,0.9651,0.9809,0.9881,0.9734,0.9861,0.9800,0.9775,0.9468,0.9948,0.9787,0.9957,0.9954,0.9977,0.9971,0.9960,0.9983,0.9943","0.0631,0.0009,0.1007,0.0025,0.0014,0.0029,0.0170,0.0071,0.0105,0.0136,0.0072,0.0017,0.0053,0.0010,0.0020,0.0002,0.0003,0.0008,0.0003,0.0021"
0.6,0.6,bt_laplace_bald,0.6195577327645583,0.0022018778467831628,13,6,19,2,19,0,"0.6104,0.6798,0.7181,0.7074,0.7302,0.6589,0.7799,0.7396,0.7362,0.8225,0.8182,0.6844,0.6260,0.5941,0.6526,0.6664,0.6065,0.6162,0.6473,0.6196","0.1006,0.0783,0.1157,0.1352,0.1384,0.0833,0.0151,0.0432,0.0802,0.0373,0.0181,0.1316,0.0720,0.0195,0.0476,0.0145,0.0440,0.0397,0.0393,0.0022"
0.6,0.6,bt_laplace_bald_k,0.6130759609576555,0.00011413586355344622,18,22,53,12,40,0,"0.6471,0.7561,0.8042,0.8467,0.7498,0.7056,0.8173,0.7429,0.6624,0.6638,0.6503,0.6332,0.6747,0.6942,0.6720,0.6825,0.7159,0.6890,0.6706,0.6131","0.0570,0.0063,0.0348,0.0609,0.0174,0.0101,0.0008,0.1132,0.1439,0.1107,0.0402,0.0594,0.0691,0.0394,0.0831,0.0506,0.0606,0.0510,0.0095,0.0001"
0.6,0.6,bt_laplace_bald_random,0.7807306526250406,0.12640210522664644,17,4,15,4,40,19,"0.6006,0.6536,0.7082,0.6494,0.7438,0.6839,0.7131,0.7748,0.7914,0.7929,0.7769,0.7413,0.7594,0.7366,0.7818,0.7439,0.7774,0.7570,0.7713,0.7807","0.0420,0.0353,0.0521,0.1065,0.1302,0.0571,0.0351,0.0510,0.0825,0.1022,0.1110,0.0901,0.1108,0.1338,0.1253,0.1403,0.1267,0.1423,0.1275,0.1264"
0.6,0.6,bt_laplace_bald_left,0.7511039128690247,0.12012848181247805,8,9,22,1,40,23,"0.5793,0.6694,0.6691,0.6192,0.7202,0.6956,0.6981,0.7322,0.7840,0.8452,0.8032,0.8203,0.7113,0.6491,0.6526,0.6753,0.7194,0.7356,0.7298,0.7511","0.0984,0.0145,0.0361,0.0458,0.1323,0.1342,0.1460,0.1389,0.0917,0.0702,0.0422,0.0851,0.0810,0.0129,0.0758,0.0613,0.1010,0.0865,0.0969,0.1201"
0.6,0.8,multiframe,0.9986603076286092,0.0006441059701053005,9,6,21,4,15,0,"0.7327,0.7271,0.8366,0.7666,0.8554,0.8626,0.9197,0.8613,0.8903,0.9916,0.8872,0.9923,0.9751,0.9957,0.9941,0.9964,0.9813,0.9570,0.9991,0.9987","0.0401,0.0593,0.0502,0.1403,0.0947,0.0897,0.0463,0.0924,0.0702,0.0027,0.0197,0.0010,0.0144,0.0004,0.0019,0.0011,0.0108,0.0078,0.0003,0.0006"
0.6,0.8,bt_laplace_bald,0.5502750475356551,0.21590931231172278,7,4,24,5,11,0,"0.6049,0.5889,0.6195,0.6267,0.5590,0.6811,0.6587,0.5772,0.5472,0.4516,0.4760,0.4195,0.4199,0.4508,0.3885,0.4334,0.4888,0.5110,0.5573,0.5503","0.0936,0.1358,0.0465,0.0283,0.0413,0.0099,0.0277,0.0435,0.1185,0.0900,0.0678,0.0943,0.0994,0.1031,0.1070,0.0814,0.1541,0.1504,0.1843,0.2159"
0.6,0.8,bt_laplace_bald_k,0.8922992625413693,0.01917564380951779,17,23,37,17,40,0,"0.6236,0.7282,0.6974,0.6674,0.6320,0.6073,0.6793,0.7603,0.8276,0.8141,0.7715,0.8037,0.8061,0.8274,0.8584,0.8835,0.8874,0.8880,0.9078,0.8923","0.0875,0.0661,0.0528,0.1695,0.1514,0.1963,0.1589,0.1080,0.0787,0.0904,0.0274,0.0009,0.0144,0.0184,0.0175,0.0168,0.0171,0.0178,0.0218,0.0192"
0.6,0.8,bt_laplace_bald_random,0.5426255194965246,0.012984137785933447,8,4,25,3,40,28,"0.6021,0.6491,0.5671,0.4637,0.4316,0.5717,0.4894,0.4151,0.4482,0.4902,0.5259,0.6831,0.7279,0.5628,0.4658,0.5181,0.4853,0.5211,0.5180,0.5426","0.1127,0.0035,0.0723,0.0980,0.0996,0.0674,0.0578,0.0739,0.0830,0.1295,0.1756,0.1189,0.0497,0.0517,0.0928,0.0658,0.0171,0.0037,0.0487,0.0130"
0.6,0.8,bt_laplace_bald_left,0.4234244555126354,0.12391662988568262,4,9,25,2,40,27,"0.4617,0.4950,0.3908,0.4406,0.4755,0.5428,0.5045,0.4263,0.4650,0.4917,0.4546,0.4500,0.4243,0.5157,0.4785,0.5478,0.5292,0.4975,0.4229,0.4234","0.1218,0.0817,0.1209,0.1574,0.1079,0.1812,0.1482,0.1072,0.1272,0.1576,0.1573,0.1385,0.1548,0.1883,0.1364,0.1697,0.2074,0.1734,0.1509,0.1239"
0.8,0.0,multiframe,0.6036930138019355,0.11628438441083026,0,1,39,0,1,0,"0.7348,0.5191,0.6608,0.6291,0.5267,0.6288,0.6332,0.5695,0.6878,0.4554,0.5803,0.6170,0.6357,0.6904,0.8891,0.8333,0.6076,0.5767,0.4878,0.6037","0.0710,0.1259,0.1098,0.1368,0.1016,0.1039,0.1518,0.1131,0.0220,0.0911,0.1330,0.1163,0.0733,0.0684,0.0632,0.0934,0.0623,0.0711,0.1667,0.1163"
0.8,0.0,bt_laplace_bald,0.5252905000747159,0.15964838813377993,0,1,39,0,1,0,"0.6265,0.6206,0.5964,0.6194,0.6258,0.6328,0.5370,0.5140,0.5447,0.5726,0.5320,0.5166,0.5363,0.5929,0.5074,0.5312,0.5314,0.4705,0.5516,0.5253","0.0857,0.1137,0.0982,0.1195,0.1179,0.0879,0.1807,0.1546,0.1526,0.1341,0.1511,0.1813,0.1681,0.1337,0.1489,0.1492,0.1526,0.1786,0.1365,0.1596"
0.8,0.0,bt_laplace_bald_k,0.4871597363379903,0.17978985848938542,15,11,741,0,26,0,"0.6483,0.5995,0.5949,0.5938,0.6286,0.6068,0.6274,0.6077,0.6375,0.6515,0.6101,0.6233,0.6355,0.5938,0.6188,0.6521,0.5425,0.5465,0.5374,0.4872","0.0781,0.1341,0.1015,0.1138,0.0870,0.0946,0.1179,0.0990,0.0770,0.0812,0.1233,0.0866,0.1040,0.0995,0.0845,0.0959,0.1389,0.1349,0.1334,0.1798"
